#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2720949,89129,RES,S,7901 Holly Knoll AVE,"$461,350 ",2STORY,SFR,"2,515",4,3,3,N,N,1994,11/24/2025,10
1,2711520,89011,RES,S,505 Golden Cardinal AVE #Lot 1215,"$461,000 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,10/24/2025,37
1,2737321,89011,RES,S,526 Red Lovebird AVE #1247,"$460,990 ",2STORY,SFR,"1,872",4,3,2,N,N,2025,12/29/2025,11
1,2734992,89149,RES,S,8902 Bucco Reef AVE,"$460,000 ",2STORY,SFR,"1,935",4,3,2,N,N,2017,12/9/2025,3
1,2733818,89166,RES,S,10613 Forum Peak LN,"$460,000 ",2STORY,SFR,"1,950",4,3,2,N,N,2017,12/22/2025,0
1,2725187,89104,RES,S,4765 East Cincinnati AVE,"$460,000 ",1STORY,SFR,"1,781",4,2,2,N,N,2025,12/19/2025,44
1,2715250,89134,RES,S,1220 Padre Serra LN,"$460,000 ",2STORY,SFR,"2,035",4,3,2,N,N,1997,12/1/2025,69
1,2712989,89123,RES,S,7400 Emerald Glow ST,"$460,000 ",2STORY,SFR,"2,019",4,3,2,N,N,2006,12/12/2025,72
1,2705425,89074,RES,S,97 El Castillo CT,"$460,000 ",2STORY,SFR,"1,777",4,3,2,N,Y,2003,10/14/2025,42
1,2680069,89081,RES,S,1004 Windy Ferrell AVE,"$460,000 ",2STORY,SFR,"2,707",4,3,3,N,N,2006,10/10/2025,107
1,2677782,89011,RES,S,246 Kobuk AVE,"$460,000 ",2STORY,SFR,"2,001",4,3,2,N,N,2025,11/21/2025,160
1,2726280,89011,RES,S,503 Golden Cardinal AVE #1216,"$459,990 ",2STORY,SFR,"1,872",4,3,2,N,N,2025,11/3/2025,11
1,2738869,89110,RES,S,768 Santree CIR,"$459,000 ",1STORY,SFR,"2,146",4,2,2,N,N,1982,1/2/2026,2
1,2735375,89011,RES,S,522 Red Lovebird AVE #1245,"$458,990 ",2STORY,SFR,"1,872",4,3,2,N,N,2025,12/24/2025,17
1,2729875,89084,RES,S,1502 Brianna Falls DR #78,"$458,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,12/16/2025,7
1,2726521,89115,RES,S,6277 Angora Peak LN,"$457,000 ",2STORY,SFR,"2,607",4,3,2,N,N,2020,12/4/2025,30
1,2721888,89147,RES,S,9545 Canyonland CT,"$457,000 ",2STORY,SFR,"1,732",4,3,2,N,N,2000,11/10/2025,8
1,2715314,89120,RES,S,5141 Shadow Hill DR,"$456,000 ",2STORY,SFR,"2,048",4,3,2,Y,N,1978,12/3/2025,66
1,2699880,89074,RES,S,227 November Sky ST,"$456,000 ",2STORY,SFR,"1,738",4,3,3,N,N,1997,11/3/2025,91
1,2721532,89084,RES,S,1422 Brianna Falls DR #Lot 81,"$455,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,11/18/2025,33
1,2741221,89121,RES,S,4329 Cartegena WAY,"$455,000 ",2STORY,SFR,"2,373",4,3,2,N,N,1976,12/30/2025,4
1,2735461,89074,RES,S,144 Cologne CT,"$455,000 ",1STORY,SFR,"2,057",4,2,2,Y,Y,1987,12/1/2025,4
1,2732909,89139,RES,S,4648 West Camero AVE,"$455,000 ",3STORY,SFR,"2,612",4,3,2,N,N,2012,12/31/2025,12
1,2727536,89119,RES,S,1496 Lawman CT,"$455,000 ",2STORY,SFR,"1,616",4,3,2,Y,N,1984,11/21/2025,8
1,2727239,89142,RES,S,6873 Coral Cloud CT,"$455,000 ",2STORY,SFR,"1,846",4,3,2,N,N,2018,11/24/2025,5
1,2723323,89123,RES,S,1026 Pearl Isle CT,"$455,000 ",2STORY,SFR,"2,056",4,3,2,N,N,2006,12/4/2025,45
1,2717144,89120,RES,S,4307 Lucas AVE,"$455,000 ",2STORY,SFR,"1,895",4,2,2,Y,Y,1978,11/3/2025,21
1,2713690,89031,RES,S,921 Evening Fawn DR,"$455,000 ",2STORY,SFR,"2,432",4,3,2,Y,N,2003,11/25/2025,42
1,2711828,89128,RES,S,1600 Palmales CT,"$455,000 ",2STORY,SFR,"2,183",4,3,2,N,N,1989,12/15/2025,28
1,2700285,89031,RES,S,4319 Basil Leaf AVE,"$455,000 ",1STORY,SFR,"1,805",4,2,2,N,N,1990,10/28/2025,66
1,2695514,89156,RES,S,2821 Gaffer Film ST,"$455,000 ",2STORY,SFR,"2,520",4,4,2,N,N,2023,10/15/2025,77
1,2693003,89123,RES,S,1018 Sun Poppy AVE,"$455,000 ",2STORY,SFR,"2,148",4,3,3,N,N,1998,10/30/2025,77
1,2729108,89011,RES,S,507 Golden Cardinal AVE #1214,"$454,990 ",2STORY,SFR,"1,872",4,3,2,N,N,2025,12/5/2025,23
1,2721252,89166,RES,S,9006 Rimerton ST,"$454,570 ",2STORY,SFR,"1,708",4,3,2,N,N,2025,11/25/2025,5
1,2728929,89081,RES,S,6068 ORCHID FALLS ST #118,"$453,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,12/23/2025,11
1,2730371,89121,RES,S,3960 Monthill AVE,"$453,000 ",1STORY,SFR,"1,722",4,2,2,Y,N,1971,12/17/2025,25
1,2708907,89123,RES,S,1058 Silver Stone WAY,"$453,000 ",2STORY,SFR,"2,036",4,3,2,N,N,1998,10/14/2025,21
1,2735239,89011,RES,S,524 Red Lovebird AVE #1246,"$452,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,12/17/2025,8
1,2716745,89113,RES,S,8374 Pioneer WAY,"$452,500 ",2STORY,SFR,"2,176",4,3,2,N,N,2008,10/22/2025,25
1,2713153,89084,RES,S,421 Prairie Moon AVE,"$452,500 ",2STORY,SFR,"2,583",4,3,2,N,N,2009,11/24/2025,56
1,2730979,89081,RES,S,2638 DAHLIA FALLS AVE #123,"$451,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,12/19/2025,27
1,2738777,89014,RES,S,315 Modesto ST,"$450,000 ",1STORY,SFR,"2,504",4,3,2,Y,Y,1993,12/19/2025,3
1,2733925,89156,RES,S,7195 East Carey AVE,"$450,000 ",1STORY,SFR,"1,702",4,3,0,Y,Y,1990,12/29/2025,14
1,2729509,89130,RES,S,5924 Taj Mahal DR,"$450,000 ",2STORY,SFR,"2,076",4,3,2,N,N,1996,11/21/2025,5
1,2727050,89131,RES,S,8267 Southern Cross AVE,"$450,000 ",2STORY,SFR,"2,067",4,3,2,N,N,2016,12/29/2025,39
1,2726688,89031,RES,S,5624 Deer Run CT,"$450,000 ",2STORY,SFR,"2,403",4,3,3,N,N,2003,12/15/2025,40
1,2725937,89031,RES,S,2114 Maui Surf AVE,"$450,000 ",1STORY,SFR,"1,646",4,2,2,Y,Y,2000,11/21/2025,4
1,2725377,89086,RES,S,6424 Amanda Michelle LN,"$450,000 ",1STORY,SFR,"2,262",4,3,2,N,N,2006,12/19/2025,43
1,2722353,89031,RES,S,5418 Iberville ST,"$450,000 ",1STORY,SFR,"1,924",4,3,3,N,N,1996,11/24/2025,19
1,2722319,89081,RES,S,4646 Gravel Rock ST,"$450,000 ",2STORY,SFR,"1,965",4,3,2,N,N,1997,10/21/2025,9
1,2722066,89031,RES,S,5136 Stonecrop ST,"$450,000 ",1STORY,SFR,"2,191",4,3,2,N,N,2022,12/31/2025,42
1,2718512,89123,RES,S,1211 SILVER KNOLL AVE,"$450,000 ",2STORY,SFR,"2,232",4,3,3,N,N,1997,10/30/2025,6
1,2718114,89149,RES,S,9032 Retro CT,"$450,000 ",2STORY,SFR,"2,484",4,3,2,N,N,2006,10/15/2025,12
1,2717692,89102,RES,S,4725 Cinderella LN,"$450,000 ",1STORY,SFR,"1,576",4,2,2,Y,N,1973,10/24/2025,29
1,2716437,89084,RES,S,520 Lava Beds WAY,"$450,000 ",2STORY,SFR,"2,224",4,3,2,Y,Y,2001,12/16/2025,82
1,2716309,89074,RES,S,1834 Escondido TER,"$450,000 ",2STORY,SFR,"2,088",4,3,3,N,N,1988,10/24/2025,39
1,2715797,89128,RES,S,7533 Drazel WAY,"$450,000 ",2STORY,SFR,"1,870",4,3,2,N,N,1992,11/5/2025,44
1,2714323,89117,RES,S,3372 Ceremony DR,"$450,000 ",2STORY,SFR,"2,230",4,3,2,N,N,1995,10/9/2025,10
1,2712883,89031,RES,S,5512 Colorado Breeze WAY,"$450,000 ",2STORY,SFR,"2,869",4,3,2,N,N,2005,10/30/2025,56
1,2712456,89178,RES,S,9651 Bouncing Ball ST,"$450,000 ",2STORY,SFR,"2,583",4,4,2,N,N,2010,11/12/2025,47
1,2711967,89074,RES,S,167 Wynntry CIR,"$450,000 ",2STORY,SFR,"2,074",4,3,2,N,N,1989,12/12/2025,90
1,2710124,89131,RES,S,7919 Horn Tail CT,"$450,000 ",2STORY,SFR,"1,901",4,3,2,N,N,2000,12/4/2025,82
1,2709450,89031,RES,S,6028 Stern Cove CT,"$450,000 ",2STORY,SFR,"2,325",4,3,2,N,N,2010,11/7/2025,63
1,2708449,89178,RES,S,10473 Raining Sky ST,"$450,000 ",2STORY,SFR,"1,995",4,3,2,N,N,2008,10/30/2025,60
1,2708366,89113,RES,S,8023 Villa Trovas CT,"$450,000 ",2STORY,SFR,"2,859",4,3,2,N,N,2003,12/17/2025,110
1,2704099,89081,RES,S,4204 Seclusion Bay AVE,"$450,000 ",2STORY,SFR,"2,560",4,3,2,N,N,2018,11/19/2025,86
1,2703612,89074,RES,S,228 Heaven Sent CT,"$450,000 ",2STORY,SFR,"1,738",4,3,3,N,N,1999,12/5/2025,102
1,2700861,89031,RES,S,4204 Autumndale AVE,"$450,000 ",1STORY,SFR,"2,179",4,2,2,N,N,2004,10/29/2025,62
1,2698473,89081,RES,S,5528 Oatfield ST,"$450,000 ",1STORY,SFR,"2,212",4,2,3,N,N,2012,12/2/2025,109
1,2698404,89130,RES,S,5104 Brookmere DR,"$450,000 ",1STORY,SFR,"2,008",4,3,2,N,N,1994,11/12/2025,95
1,2698045,89107,RES,S,824 Salem DR,"$450,000 ",1STORY,SFR,"1,658",4,2,0,N,N,1961,11/4/2025,94
1,2696703,89032,RES,S,4126 Jessica Marie ST,"$450,000 ",2STORY,SFR,"2,259",4,3,3,N,N,2002,11/25/2025,125
1,2696244,89183,RES,S,925 Scarlet Haze AVE,"$450,000 ",2STORY,SFR,"2,523",4,3,2,N,N,2002,11/20/2025,80
1,2724593,89115,RES,S,4405 San Gabriel Hill AVE,"$449,999 ",2STORY,SFR,"2,543",4,3,3,N,N,2006,11/10/2025,6
1,2705025,89143,RES,S,9060 Wolf Dancer AVE,"$449,999 ",1STORY,SFR,"1,474",4,3,2,N,N,2004,10/16/2025,55
1,2722234,89011,RES,S,508 Golden Cardinal AVE #1266,"$449,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,11/25/2025,46
1,2721326,89081,RES,S,6071 ORCHID FALLS ST #14,"$449,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,10/24/2025,1
1,2719018,89084,RES,S,7417 Madelyn Bay DR #Lot 66,"$449,990 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,10/21/2025,8
1,2722652,89178,RES,S,10267 Running Falls ST,"$449,900 ",2STORY,SFR,"1,995",4,3,2,N,N,2006,12/23/2025,72
1,2707686,89141,RES,S,6249 Desert Lavender AVE,"$449,900 ",2STORY,SFR,"2,039",4,3,2,N,N,2005,11/12/2025,75
1,2729636,89032,RES,S,1002 Christopher View AVE,"$449,000 ",1STORY,SFR,"2,024",4,3,2,N,N,2001,11/12/2025,3
1,2729520,89074,RES,S,158 Deanna WAY,"$449,000 ",1STORY,SFR,"1,784",4,2,2,N,N,1989,12/31/2025,58
1,2719385,89032,RES,S,324 Moonlight Glow AVE,"$449,000 ",1STORY,SFR,"2,212",4,2,3,N,N,2006,12/10/2025,16
1,2715267,89178,RES,S,9431 Bachelors Fortune ST,"$449,000 ",2STORY,SFR,"2,233",4,3,2,N,N,2005,12/1/2025,60
1,2684860,89129,RES,S,8733 Country Pines AVE,"$449,000 ",2STORY,SFR,"1,909",4,3,2,N,N,1997,10/30/2025,101
1,2727335,89002,RES,S,692 SKYLINE RD,"$448,000 ",1STORY,SFR,"1,656",4,2,3,N,N,1994,12/15/2025,36
1,2732916,89084,RES,S,1506 Brianna Falls DR #Lot 77,"$447,990 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,12/16/2025,5
1,2729936,89084,RES,S,1426 Brianna Falls DR #80,"$447,990 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,12/24/2025,15
1,2713273,89084,RES,S,1410 Brianna Falls DR #Lot 84,"$447,990 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,10/9/2025,4
1,2705365,89178,RES,S,10498 Blue Rock ST,"$447,500 ",3STORY,SFR,"2,247",4,3,2,N,N,2017,10/17/2025,45
1,2732943,89121,RES,S,3752 Hobiecat CIR,"$447,000 ",2STORY,SFR,"2,308",4,4,2,Y,Y,1985,12/31/2025,7
1,2720285,89014,RES,S,356 Promontory DR,"$447,000 ",1STORY,SFR,"1,730",4,2,2,N,N,1992,11/10/2025,20
1,2726796,89081,RES,S,2646 DAHLIA FALLS AVE #125,"$446,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,12/12/2025,28
1,2723391,89081,RES,S,6063 ORCHID FALLS ST #12,"$445,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,11/7/2025,13
1,2719728,89081,RES,S,6105 Orchid Falls ST #16,"$445,990 ",2STORY,SFR,"1,868",4,3,2,N,N,2025,10/30/2025,9
1,2721434,89084,RES,S,1425 Brianna Falls DR #Lot 68,"$445,240 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,11/14/2025,9
1,2725249,89084,RES,S,1505 Brianna Falls DR #Lot 70,"$445,040 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,11/21/2025,14
1,2731790,89002,RES,S,710 Greenway RD,"$445,000 ",1STORY,SFR,"1,883",4,2,2,N,Y,1978,12/10/2025,20
1,2726761,89103,RES,S,6357 Spring Meadow DR,"$445,000 ",1STORY,SFR,"1,609",4,2,2,Y,Y,1977,11/26/2025,3
1,2725359,89139,RES,S,8345 Hunter Brook ST,"$445,000 ",2STORY,SFR,"1,787",4,3,2,N,N,2003,12/11/2025,37
1,2723867,89084,RES,S,6647 Montezuma Castle LN,"$445,000 ",1STORY,SFR,"1,797",4,2,2,N,Y,2001,11/10/2025,19
1,2721117,89142,RES,S,2664 Painted Mist CT,"$445,000 ",2STORY,SFR,"2,265",4,3,2,N,N,2019,12/2/2025,26
1,2718118,89128,RES,S,1716 Klamath Falls WAY,"$445,000 ",2STORY,SFR,"2,194",4,3,2,N,N,1993,12/9/2025,62
1,2716595,89139,RES,S,4689 Sequoia Park AVE,"$445,000 ",2STORY,SFR,"2,057",4,3,3,N,N,2003,1/2/2026,14
1,2712956,89141,RES,S,9972 Cape May ST,"$445,000 ",2STORY,SFR,"1,901",4,3,2,N,N,2009,10/14/2025,6
1,2705609,89178,RES,S,8348 Mokena AVE,"$445,000 ",2STORY,SFR,"2,248",4,3,2,N,N,2007,10/17/2025,53
1,2701016,89031,RES,S,3405 Red Fire AVE,"$445,000 ",1STORY,SFR,"2,086",4,2,2,N,N,2005,10/27/2025,78
1,2698959,89149,RES,S,5600 Bolton Bay WAY,"$445,000 ",2STORY,SFR,"2,024",4,3,2,N,Y,1995,10/16/2025,75
1,2690935,89131,RES,S,7137 Eyebright ST,"$445,000 ",2STORY,SFR,"2,064",4,3,2,Y,N,2001,11/10/2025,128
1,2685492,89147,RES,S,8109 Retriever AVE,"$445,000 ",2STORY,SFR,"2,660",4,3,2,N,N,2004,11/14/2025,148
1,2719277,89131,RES,S,7732 Silver Mallard AVE,"$444,900 ",1STORY,SFR,"2,022",4,3,2,N,N,1996,12/19/2025,67
1,2708774,89032,RES,S,4204 Golden Sol ST,"$444,900 ",2STORY,SFR,"1,958",4,3,2,N,N,2024,12/10/2025,91
1,2717005,89081,RES,S,6125 ORCHID FALLS ST #21,"$443,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,10/22/2025,6
1,2711510,89081,RES,S,6133 Orchid Falls ST #23,"$442,990 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,10/17/2025,11
1,2696591,89148,RES,S,5414 Enchanted Rose ST,"$442,000 ",2STORY,SFR,"1,650",4,3,2,N,N,2021,11/21/2025,125
1,2726823,89084,RES,S,1418 Brianna Falls DR #Lot 82,"$441,990 ",2STORY,SFR,"1,795",4,3,2,N,N,2025,12/23/2025,30
1,2716798,89081,RES,S,6247 Fort Worth ST,"$441,000 ",2STORY,SFR,"1,960",4,3,2,Y,Y,2006,12/19/2025,51
1,2736183,89084,RES,S,7231 Quiet Spring ST,"$440,000 ",2STORY,SFR,"2,108",4,3,2,N,N,2019,12/31/2025,7
1,2731606,89148,RES,S,10103 Flagstaff Butte AVE,"$440,000 ",2STORY,SFR,"1,993",4,3,2,N,N,2002,12/18/2025,25
1,2731303,89121,RES,S,4291 Powell AVE,"$440,000 ",2STORY,SFR,"1,895",4,3,2,N,N,1975,12/19/2025,7
1,2730186,89183,RES,S,11609 Andorra ST,"$440,000 ",2STORY,SFR,"1,851",4,3,2,N,N,2006,12/10/2025,14
1,2718582,89128,RES,S,7100 Alamosa WAY,"$440,000 ",1STORY,SFR,"1,691",4,2,2,N,N,1979,10/13/2025,4
1,2715700,89104,RES,S,816 Bonita AVE,"$440,000 ",1STORY,SFR,"1,504",4,2,0,Y,N,1955,10/9/2025,12
1,2712497,89148,RES,S,8938 Bonneville Peak CT,"$440,000 ",2STORY,SFR,"1,775",4,3,2,N,N,2008,10/9/2025,16
1,2710566,89015,RES,S,538 Ancient Mayan DR,"$440,000 ",1STORY,SFR,"1,799",4,2,2,N,N,1995,10/15/2025,27
1,2708552,89108,RES,S,6400 Deadwood RD,"$440,000 ",2STORY,SFR,"1,726",4,3,2,N,N,1985,10/28/2025,49
1,2700220,89031,RES,S,625 Bright Lights AVE,"$440,000 ",1STORY,SFR,"1,825",4,2,2,N,N,2004,11/26/2025,65
1,2698412,89139,RES,S,6191 Mythic Atlantis AVE,"$440,000 ",2STORY,SFR,"2,001",4,3,2,N,N,2006,12/8/2025,106
1,2693427,89129,RES,S,8212 Cactus Root CT,"$440,000 ",2STORY,SFR,"1,608",4,3,2,Y,N,1995,12/16/2025,105
1,2688912,89134,RES,S,9036 Cotton Rose WAY,"$440,000 ",2STORY,SFR,"2,151",4,3,2,N,N,1995,10/10/2025,107
1,2703647,89139,RES,S,4895 Jubilee Diamond CT,"$439,900 ",2STORY,SFR,"1,668",4,3,2,N,N,2010,10/21/2025,31
1,2684745,89014,RES,S,1482 Flintrock RD,"$439,900 ",2STORY,SFR,"1,573",4,3,2,N,N,1991,10/17/2025,119
1,2735724,89146,RES,S,3165 Anacapa WAY,"$439,750 ",1STORY,SFR,"1,548",4,2,3,N,N,1978,12/12/2025,5
1,2726923,89084,RES,S,637 Painted Opus PL,"$439,000 ",2STORY,SFR,"2,224",4,3,2,N,N,2001,12/5/2025,2
1,2719195,89183,RES,S,68 Jewel Mine AVE,"$439,000 ",2STORY,SFR,"1,887",4,3,2,N,N,2006,11/7/2025,23
1,2700128,89061,RES,S,5210 East Chasemoor ST,"$439,000 ",1STORY,SFR,"2,238",4,2,4,N,N,2007,10/14/2025,78
1,2719394,89129,RES,S,3740 Cedartown ST,"$438,775 ",2STORY,SFR,"2,226",4,3,2,N,N,2007,11/14/2025,21
1,2723697,89120,RES,S,4335 Kinobe AVE,"$438,000 ",2STORY,SFR,"1,895",4,3,2,N,N,1979,11/10/2025,17
1,2720366,89032,RES,S,4013 Extenso DR,"$438,000 ",1STORY,SFR,"1,595",4,2,2,N,N,1994,11/25/2025,51
1,2719789,89107,RES,S,4301 Fortune AVE,"$437,000 ",1STORY,SFR,"1,902",4,2,0,Y,N,1963,12/4/2025,20
1,2711054,89081,RES,S,4622 Rockpine DR,"$437,000 ",2STORY,SFR,"1,834",4,3,3,N,N,1998,10/10/2025,13
1,2704636,89120,RES,S,3999 Meadow Grove AVE,"$437,000 ",1STORY,SFR,"1,817",4,2,2,Y,Y,1977,11/18/2025,77
1,2704214,89183,RES,S,10133 Rice Paper ST,"$437,000 ",2STORY,SFR,"1,575",4,3,2,N,N,2001,11/6/2025,67
1,2729561,89081,RES,S,2634 DAHLIA FALLS AVE #122,"$436,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,12/8/2025,15
1,2734820,89031,RES,S,5245 Tiger Cub CT,"$436,000 ",1STORY,SFR,"1,590",4,2,3,Y,Y,1999,12/19/2025,2
1,2713183,89084,RES,S,7358 Glowing Point ST,"$436,000 ",2STORY,SFR,"1,674",4,3,2,N,N,2021,12/12/2025,26
1,2727070,89081,RES,S,6064 ORCHID FALLS ST #119,"$435,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,11/26/2025,7
1,2720380,89015,RES,S,811 Wintersweet RD,"$435,500 ",2STORY,SFR,"2,470",4,3,2,Y,N,2003,10/14/2025,16
1,2734705,89139,RES,S,7819 Harp Tree ST,"$435,000 ",2STORY,SFR,"2,021",4,3,2,N,N,2004,12/31/2025,23
1,2722651,89081,RES,S,5829 Petrified Tree LN,"$435,000 ",2STORY,SFR,"2,560",4,3,2,N,N,2018,11/25/2025,6
1,2720192,89178,RES,S,9659 Toy Soldier ST,"$435,000 ",2STORY,SFR,"2,112",4,3,2,N,N,2006,12/3/2025,12
1,2718386,89149,RES,S,9035 Drummer Bay AVE,"$435,000 ",2STORY,SFR,"1,936",4,3,2,N,N,2017,11/25/2025,39
1,2713992,89110,RES,S,420 Greenbrook ST,"$435,000 ",2STORY,SFR,"1,612",4,3,2,N,N,1986,10/14/2025,14
1,2713907,89102,RES,S,2101 LAS FLORES ST,"$435,000 ",1STORY,SFR,"1,942",4,2,0,N,N,1963,11/20/2025,61
1,2709347,89084,RES,S,6714 Montezuma Castle LN,"$435,000 ",1STORY,SFR,"1,797",4,2,2,N,N,2001,12/4/2025,54
1,2708694,89142,RES,S,2659 Upland Dawn CT,"$435,000 ",2STORY,SFR,"1,846",4,3,2,N,N,2019,10/22/2025,52
1,2706705,89131,RES,S,4908 Apache Valley AVE,"$435,000 ",1STORY,SFR,"1,673",4,2,2,N,N,2003,10/10/2025,11
1,2698266,89122,RES,S,6228 Wood Stork AVE,"$435,000 ",2STORY,SFR,"2,467",4,3,2,N,N,2005,12/31/2025,154
1,2692553,89131,RES,S,7825 White Grass AVE,"$435,000 ",1STORY,SFR,"2,022",4,3,2,N,N,1997,11/5/2025,107
1,2732510,89081,RES,S,2641 Dahlia Falls AVE #129,"$434,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,12/22/2025,10
1,2731547,89129,RES,S,4109 Glenfield CIR,"$434,900 ",2STORY,SFR,"2,186",4,3,2,Y,N,1989,12/30/2025,47
1,2705532,89015,RES,S,1072 Gurneys Eagle AVE,"$434,900 ",2STORY,SFR,"1,567",4,3,2,N,N,2001,10/15/2025,54
1,2726770,89074,RES,S,52 Kukui CT,"$434,525 ",2STORY,SFR,"1,949",4,3,2,N,N,1997,10/14/2025,0
1,2723301,89032,RES,S,3107 Atwater DR,"$434,000 ",1STORY,SFR,"2,294",4,3,2,N,N,1993,12/17/2025,46
1,2718946,89166,RES,S,7353 Arlington Garden ST,"$434,000 ",2STORY,SFR,"1,797",4,3,2,N,N,2009,11/4/2025,24
1,2725495,89081,RES,S,2650 DAHLIA FALLS AVE #126,"$433,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,11/13/2025,6
1,2721309,89081,RES,S,6067 ORCHID FALLS ST #13,"$433,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,10/27/2025,7
1,2716653,89139,RES,S,7592 Mermaid Song CT,"$433,000 ",2STORY,SFR,"2,001",4,3,2,N,N,2004,11/18/2025,50
1,2708220,89108,RES,S,3616 Roseglen CT,"$433,000 ",1STORY,SFR,"1,878",4,2,2,N,N,1981,10/23/2025,13
1,2714666,89032,RES,S,4215 Wind Mesa DR,"$432,500 ",2STORY,SFR,"1,936",4,3,2,N,N,2023,12/23/2025,94
1,2716793,89011,RES,S,413 Grand Toccata ST,"$432,000 ",2STORY,SFR,"1,474",4,3,1,N,N,2025,10/27/2025,17
1,2723379,89081,RES,S,6059 ORCHID FALLS ST #11,"$430,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,11/13/2025,6
1,2690800,89131,RES,S,5004 Wayfaring Tree AVE,"$430,500 ",1STORY,SFR,"2,366",4,3,3,N,N,2003,10/21/2025,114
1,2733573,89084,RES,S,7933 Rachelis ST,"$430,000 ",2STORY,SFR,"1,690",4,3,2,N,N,2021,12/15/2025,11
1,2733071,89128,RES,S,1724 Navajo Lake WAY,"$430,000 ",2STORY,SFR,"1,641",4,3,2,N,N,1993,1/5/2026,20
1,2729008,89086,RES,S,1504 Andrew David AVE,"$430,000 ",1STORY,SFR,"2,361",4,3,2,N,N,2006,12/17/2025,11
1,2725928,89031,RES,S,5634 Water Garden ST,"$430,000 ",2STORY,SFR,"1,925",4,3,2,N,N,2020,11/14/2025,11
1,2724919,89012,RES,S,1078 Las Palmas Entrada AVE,"$430,000 ",1STORY,SFR,"1,664",4,2,2,N,N,2001,12/17/2025,31
1,2721089,89131,RES,S,7348 Zion Falls ST,"$430,000 ",1STORY,SFR,"1,828",4,2,2,N,N,2004,12/5/2025,41
1,2719969,89081,RES,S,2117 Leatherbridge CT,"$430,000 ",2STORY,SFR,"2,354",4,3,2,N,N,2012,10/24/2025,3
1,2715301,89120,RES,S,5423 Saltaire ST,"$430,000 ",2STORY,SFR,"1,895",4,2,2,N,N,1978,11/4/2025,46
1,2714092,89143,RES,S,7948 Quick Pine ST,"$430,000 ",2STORY,SFR,"2,204",4,3,2,N,N,1998,11/13/2025,26
1,2712248,89103,RES,S,4000 Camas CT,"$430,000 ",2STORY,SFR,"2,150",4,3,2,Y,N,1981,11/13/2025,45
1,2705977,89147,RES,S,4645 Altina ST,"$430,000 ",2STORY,SFR,"1,886",4,3,2,N,N,2001,11/12/2025,79
1,2704265,89108,RES,S,6380 Mint Frost WAY,"$430,000 ",2STORY,SFR,"2,037",4,3,3,Y,Y,1990,11/4/2025,25
1,2698487,89032,RES,S,1981 Komodo Dragon CT,"$430,000 ",2STORY,SFR,"2,425",4,3,2,N,N,2024,12/5/2025,80
1,2696906,89121,RES,S,3499 Middlebury AVE,"$430,000 ",1STORY,SFR,"1,602",4,2,2,Y,N,1968,11/26/2025,115
1,2694659,89117,RES,S,8064 Kentshire DR,"$430,000 ",2STORY,SFR,"1,748",4,3,2,N,N,1995,10/10/2025,60
1,2691470,89121,RES,S,2880 Placita CT,"$430,000 ",1STORY,SFR,"2,020",4,2,0,N,N,1971,10/16/2025,94
1,2677668,89086,RES,S,2885 Timber Country RD,"$430,000 ",2STORY,SFR,"1,991",4,3,2,N,N,2022,11/12/2025,169
1,2671946,89139,RES,S,6735 Storybook Glen CT,"$430,000 ",2STORY,SFR,"2,021",4,3,2,N,N,2006,12/19/2025,214
1,2714581,89122,RES,S,6227 Blood Lily AVE,"$429,900 ",2STORY,SFR,"1,609",4,3,2,N,N,2024,11/5/2025,30
1,2726775,89074,RES,S,323 Cavalla ST,"$429,750 ",2STORY,SFR,"2,065",4,3,2,N,N,1994,10/14/2025,0
1,2715144,89081,RES,S,6109 ORCHID FALLS ST #17,"$428,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2025,10/29/2025,3
1,2733277,89011,RES,S,403 Mary Baer WAY,"$427,253 ",2STORY,SFR,"1,474",4,3,1,N,N,2025,12/26/2025,18
