#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2745889,89130,RES,A-ER,4927 Enlightenment ST,"$525,000 ",2STORY,SFR,"2,457",5,3,2,N,N,2021,,14
1,2742844,89130,RES,A-ER,5966 Icicle Falls AVE,"$525,000 ",2STORY,SFR,"2,424",5,3,2,N,N,2019,,26
1,2741587,89113,RES,A-ER,8974 Lucky Crest ST,"$525,000 ",2STORY,SFR,"2,475",5,3,2,N,N,2023,,20
1,2734062,89141,RES,A-ER,10364 Dallington ST,"$525,000 ",2STORY,SFR,"2,206",5,3,2,N,N,2023,,73
1,2732509,89148,RES,A-ER,9026 Iron Cactus AVE,"$525,000 ",3STORY,SFR,"3,140",5,4,2,N,N,2006,,75
1,2731598,89129,RES,A-ER,9361 West Gilmore AVE,"$525,000 ",2STORY,SFR,"2,328",5,3,3,N,N,2000,,78
1,2731468,89121,RES,A-ER,3361 Horizon ST,"$525,000 ",2STORY,SFR,"2,140",5,3,0,N,N,1964,,76
1,2727798,89178,RES,A-ER,9310 Pinarello ST,"$525,000 ",2STORY,SFR,"2,400",5,3,2,N,N,2007,,99
1,2711103,89119,RES,A-ER,5473 Clydesdale ST,"$525,000 ",2STORY,SFR,"2,426",5,3,0,Y,Y,1970,,152
1,2743075,89121,RES,A-ER,3759 Glen AVE,"$524,999 ",1STORY,SFR,"3,867",5,5,0,N,N,1953,,28
1,2747932,89131,RES,A-ER,7912 Meandering Light AVE,"$524,990 ",2STORY,SFR,"2,220",5,3,2,Y,Y,2004,,6
1,2741237,89084,RES,A-ER,7900 Sunny Harbor LN #Lot 4,"$524,980 ",1STORY,SFR,"2,048",5,3,2,N,N,2025,,40
1,2750305,89084,RES,A-ER,1305 Pamela Springs LN #49,"$523,990 ",2STORY,SFR,"2,660",5,3,2,N,N,2026,,0
1,2741141,89183,RES,A-ER,11329 Beta Ceti ST,"$520,000 ",2STORY,SFR,"2,228",5,3,2,N,N,2017,,41
1,2719705,89148,RES,A-ER,5831 Sleepy Willow ST,"$520,000 ",2STORY,SFR,"2,367",5,4,2,N,N,2016,,128
1,2747614,89081,RES,A-ER,3816 HIBISCUS HAVEN AVE #67,"$519,990 ",2STORY,SFR,"3,000",5,3,2,N,N,2025,,9
1,2740622,89031,RES,A-ER,209 VEGAS VERDE AVE #LOT 24,"$519,990 ",2STORY,SFR,"3,000",5,3,2,N,N,2026,,43
1,2738369,89121,RES,A-ER,4305 Vegas Valley DR,"$519,900 ",1STORY,SFR,"2,040",5,2,0,Y,N,1963,,42
1,2732094,89018,RES,A-ER,675 Turtleback Falls AVE,"$519,900 ",2STORY,SFR,"3,157",5,3,3,Y,N,2021,,82
1,2743962,89149,RES,A-ER,8467 Vulturo AVE,"$518,000 ",2STORY,SFR,"2,467",5,3,2,N,N,2021,,21
1,2746521,89178,RES,A-ER,9303 Ettrick CT,"$515,000 ",2STORY,SFR,"2,460",5,3,2,N,N,2016,,1
1,2739352,89084,RES,A-ER,7057 Fossil Lake ST,"$515,000 ",2STORY,SFR,"2,462",5,3,2,N,N,2020,,48
1,2744244,89084,RES,A-ER,3824 Corellia AVE,"$514,999 ",2STORY,SFR,"2,643",5,3,2,N,N,2022,,17
1,2738786,89169,RES,A-ER,3138 Gaucho DR,"$510,000 ",1STORY,SFR,"1,705",5,4,2,N,N,1962,,48
1,2704346,89121,RES,A-ER,4231 Rimcrest RD,"$510,000 ",1STORY,SFR,"1,798",5,2,2,Y,N,1973,,93
1,2739491,89178,RES,A-ER,9742 West Meranto AVE,"$509,999 ",2STORY,SFR,"2,460",5,3,2,N,N,2018,,48
1,2740804,89139,RES,A-ER,6790 Oak Mist AVE,"$509,900 ",2STORY,SFR,"2,291",5,3,2,N,N,2005,,39
1,2671836,89131,RES,A-ER,7612 Certitude AVE,"$509,900 ",2STORY,SFR,"2,381",5,3,2,N,N,2000,,290
1,2747734,89148,RES,A-ER,9127 Cedar Door AVE,"$509,800 ",3STORY,SFR,"3,140",5,4,2,N,N,2007,,9
1,2702371,89178,RES,A-ER,9466 Marshall Creek ST,"$509,000 ",2STORY,SFR,"2,404",5,3,2,N,N,2005,,188
1,2741536,89147,RES,A-ER,8242 Strawberry Valley CT,"$507,998 ",2STORY,SFR,"2,434",5,3,2,N,N,1995,,16
1,2715674,89061,RES,A-ER,5841 Doubletree RD,"$505,000 ",1STORY,SFR,"3,124",5,4,4,N,N,1999,,141
1,2749611,89061,RES,A-ER,3821 East Weld AVE,"$500,000 ",2STORY,SFR,"3,230",5,3,3,N,N,2020,,1
1,2745016,89178,RES,A-ER,9690 Langden Brook ST,"$500,000 ",2STORY,SFR,"2,104",5,3,2,N,Y,2019,,5
1,2734557,89120,RES,A-ER,6024 Aster Crest CT,"$500,000 ",2STORY,SFR,"2,561",5,3,3,N,N,2005,,70
1,2733761,89015,RES,A-ER,371 Lime CIR,"$500,000 ",1STORY,SFR,"1,756",5,2,2,Y,Y,1979,,73
1,2722056,89141,RES,A-ER,5092 Moose Falls DR,"$500,000 ",2STORY,SFR,"2,398",5,3,2,N,N,2006,,119
1,2749815,89032,RES,A-ER,4015 Blueberry Peak LN,"$499,999 ",2STORY,SFR,"2,859",5,3,3,N,N,2008,,1
1,2697342,89121,RES,A-ER,4269 Cartegena WAY,"$499,999 ",2STORY,SFR,"2,781",5,3,2,Y,Y,1976,,203
1,2741526,89002,RES,A-ER,2073 Hocus Pocus PL,"$499,990 ",2STORY,SFR,"2,405",5,3,2,N,N,2012,,29
1,2747959,89119,RES,A-ER,5178 Wilbur ST,"$499,900 ",1STORY,SFR,"1,831",5,3,0,Y,N,1963,,8
1,2746894,89129,RES,A-ER,9313 Jumpin Juniper AVE,"$499,900 ",2STORY,SFR,"2,092",5,3,2,Y,N,1995,,6
1,2741010,89143,RES,A-ER,8021 Dancing Springs ST,"$499,900 ",2STORY,SFR,"2,118",5,3,2,N,N,2004,,41
1,2749807,89081,RES,A-ER,3821 HIBISCUS HAVEN AVE #63,"$498,830 ",2STORY,SFR,"2,660",5,3,2,N,N,2025,,1
1,2729084,89086,RES,A-ER,6948 Wildhorse Creek ST,"$498,000 ",2STORY,SFR,"2,475",5,3,2,N,N,2022,,93
1,2749639,89031,RES,A-ER,200 VEGAS VERDE AVE #LOT 9,"$496,970 ",2STORY,SFR,"2,660",5,3,2,N,N,2026,,2
1,2744605,89178,RES,A-ER,9165 Cantina Creek CT,"$495,000 ",2STORY,SFR,"2,552",5,3,3,N,N,2006,,20
1,2701195,89107,RES,A-ER,421 Courtney LN,"$495,000 ",2STORY,SFR,"2,079",5,3,3,Y,Y,1975,,188
1,2692880,89081,RES,A-ER,4016 Gaster AVE,"$495,000 ",2STORY,SFR,"3,091",5,4,2,N,N,2006,,219
1,2712972,89102,RES,A-ER,3113 Black Forest DR,"$494,900 ",1STORY,SFR,"2,044",5,3,0,Y,N,1973,,145
1,2740460,89015,RES,A-ER,199 Ansley Park DR,"$494,487 ",3STORY,SFR,"2,153",5,4,2,N,N,2025,,44
1,2747844,89084,RES,A-ER,6659 Little Owl PL,"$490,000 ",2STORY,SFR,"2,311",5,3,2,N,N,2006,,6
1,2744570,89031,RES,A-ER,5931 Whalers Drift ST,"$489,900 ",1STORY,SFR,"1,854",5,2,2,N,N,2001,,13
1,2716108,89141,RES,A-ER,6572 Polonius CT,"$489,900 ",2STORY,SFR,"2,242",5,4,2,N,N,2007,,133
1,2714836,89002,RES,A-ER,815 Crabapple DR,"$489,000 ",2STORY,SFR,"2,033",5,3,2,N,N,1990,,123
1,2745651,89122,RES,A-ER,5344 Cape Henry ST,"$485,000 ",2STORY,SFR,"2,474",5,4,2,N,N,2015,,15
1,2737114,89146,RES,A-ER,5412 Holmby AVE,"$485,000 ",2STORY,SFR,"2,080",5,3,2,Y,N,1963,,60
1,2714642,89156,RES,A-ER,6746 Magnolia River AVE,"$482,900 ",2STORY,SFR,"2,328",5,3,2,N,N,2025,,146
1,2745945,89122,RES,A-ER,5831 Brienholt AVE,"$480,000 ",1STORY,SFR,"1,808",5,4,0,N,N,1963,,13
1,2738843,89081,RES,A-ER,817 East La Madre WAY,"$480,000 ",2STORY,SFR,"2,823",5,3,3,N,N,2004,,50
1,2718123,89129,RES,A-ER,3600 North Tomsik ST,"$480,000 ",2STORY,SFR,"2,280",5,3,2,N,N,1998,,124
1,2649831,89149,RES,A-ER,6864 Armistead ST,"$480,000 ",2STORY,SFR,"2,464",5,3,2,N,N,2006,,359
1,2716460,89147,RES,A-ER,3768 Majestic DR,"$479,999 ",2STORY,SFR,"2,092",5,4,0,Y,N,1979,,140
1,2714321,89169,RES,A-ER,2773 Talbot ST,"$479,000 ",1STORY,SFR,"2,448",5,3,0,Y,Y,1962,,143
1,2741240,89015,RES,A-ER,114 Joshua ST,"$477,700 ",1STORY,SFR,"1,548",5,3,0,N,Y,1953,,41
1,2743660,89061,RES,A-ER,4725 South Santa Fiora ST,"$475,000 ",1STORY,SFR,"2,692",5,4,3,N,N,2009,,20
1,2749020,89081,RES,A-ER,1113 Cypress Falls CT,"$474,900 ",2STORY,SFR,"2,556",5,3,2,N,N,2003,,4
1,2746025,89002,RES,A-ER,988 Roaring River AVE,"$472,900 ",2STORY,SFR,"2,260",5,3,2,N,N,2005,,13
1,2701466,89156,RES,A-ER,6839 Greensmen AVE,"$470,000 ",2STORY,SFR,"2,642",5,4,2,N,N,2022,,191
1,2667773,89048,RES,A-ER,1160 Huracan ST,"$470,000 ",2STORY,SFR,"3,565",5,4,3,N,N,1994,,299
1,2716719,89107,RES,A-ER,6505 Hill View AVE,"$469,900 ",2STORY,SFR,"2,016",5,3,0,Y,N,1973,,139
1,2698165,89149,RES,A-ER,8993 Dorrell LN,"$469,900 ",2STORY,SFR,"2,464",5,3,2,N,N,2004,,194
1,2705982,89030,RES,A-ER,2617 Star Manor ST,"$469,000 ",2STORY,SFR,"2,905",5,3,2,N,N,2007,,164
1,2737824,89081,RES,A-ER,3764 Prairie Orchid AVE,"$461,500 ",2STORY,SFR,"2,584",5,3,2,N,N,2008,,57
1,2749141,89121,RES,A-ER,4165 Grace ST,"$460,000 ",1STORY,SFR,"1,590",5,3,0,N,N,1971,,3
1,2748579,89032,RES,A-ER,1608 Knoll Heights CT,"$459,900 ",2STORY,SFR,"2,321",5,3,2,N,N,1995,,6
1,2729115,89032,RES,A-ER,1062 Twincrest AVE,"$459,000 ",2STORY,SFR,"2,639",5,3,2,N,N,2021,,93
1,2747087,89131,RES,A-ER,8352 Lambtin Quay AVE,"$455,000 ",2STORY,SFR,"2,245",5,3,2,N,N,2007,,11
1,2744450,89145,RES,A-ER,904 Rockaway ST,"$455,000 ","1HALFSTORY,2STORY",SFR,"1,892",5,3,0,Y,N,1966,,20
1,2735985,89120,RES,A-ER,4952 Roswell ST,"$455,000 ",1STORY,SFR,"1,784",5,3,0,Y,N,1977,,62
1,2748652,89142,RES,A-ER,6328 Brianna Peak CT,"$450,000 ",2STORY,SFR,"1,834",5,3,2,Y,Y,2000,,3
1,2748572,89032,RES,A-ER,634 Rubber Tree AVE,"$450,000 ",2STORY,SFR,"2,130",5,3,2,N,N,1996,,2
1,2745312,89156,RES,A-ER,2729 Pavehawk WAY,"$450,000 ",2STORY,SFR,"2,328",5,3,2,N,N,2024,,16
1,2710118,89108,RES,A-ER,6205 Carmen BLVD,"$450,000 ",1STORY,SFR,"1,642",5,3,0,N,N,1984,,53
1,2705576,89121,RES,A-ER,2945 Torreon LN,"$449,999 ",2STORY,SFR,"2,462",5,3,2,N,N,2022,,171
1,2749080,89081,RES,A-ER,3021 Austin Pale AVE,"$449,900 ",2STORY,SFR,"2,123",5,3,2,N,N,2006,,3
1,2744284,89086,RES,A-EA,2909 Little Current RD,"$449,900 ",2STORY,SFR,"2,074",5,3,2,N,N,2020,,21
1,2701317,89122,RES,A-ER,5625 Fast Payout CT,"$445,000 ",2STORY,SFR,"2,365",5,3,2,N,N,2009,,188
1,2719490,89061,RES,A-ER,3929 East Weld AVE,"$444,000 ",2STORY,SFR,"3,230",5,3,3,N,N,2020,,122
1,2734129,89121,RES,A-ER,3706 Tijeras AVE,"$443,696 ",2STORY,SFR,"2,469",5,3,2,N,N,2026,,73
1,2742504,89021,RES,A-ER,1990 Liston AVE,"$440,000 ","1STORY,BASEMNT",SFR,"2,380",5,3,0,N,N,1953,,34
1,2748330,89107,RES,A-ER,6212 Brittany WAY,"$439,000 ",1STORY,SFR,"1,616",5,2,0,N,N,1961,,10
1,2650530,89001,RES,A-ER,376 Main ST,"$436,000 ","1STORY,BASEMNT,1LEVEL",SFR,"3,098",5,4,2,Y,N,1945,,358
1,2743534,89121,RES,A-ER,4806 Marnell DR,"$432,000 ",1STORY,SFR,"1,912",5,3,0,N,N,1966,,25
1,2748466,89081,RES,A-ER,6141 Annville CT,"$429,900 ",2STORY,SFR,"2,249",5,3,2,N,N,2004,,2
1,2747763,89122,RES,A-ER,5651 Bettors Luck CT,"$429,900 ",2STORY,SFR,"2,384",5,3,2,N,N,2007,,7
1,2739145,89130,RES,A-ER,6516 Quantum LN,"$429,200 ",2STORY,SFR,"2,072",5,3,3,N,N,1993,,48
1,2739331,89143,RES,A-ER,9624 Fast Elk ST,"$425,000 ",2STORY,SFR,"1,954",5,3,2,N,N,2004,,42
1,2708779,89110,RES,A-ER,730 North Christy LN,"$424,999 ",1STORY,SFR,"1,476",5,2,0,Y,Y,1973,,167
1,2728671,89122,RES,A-ER,6542 Escatawpa Bay CT,"$420,000 ",2STORY,SFR,"1,816",5,3,2,N,N,2006,,95
1,2708443,89061,RES,A-ER,3942 East Teller DR,"$419,999 ",2STORY,SFR,"3,230",5,3,3,N,N,2019,,167
1,2738267,89178,RES,A-ER,7927 Capistrano Valley AVE,"$414,900 ",2STORY,SFR,"1,686",5,3,2,N,N,2008,,58
1,2739522,89115,RES,A-ER,1815 Verde Mirada DR,"$409,888 ",1STORY,SFR,"2,044",5,2,2,N,N,2006,,44
1,2738628,89141,RES,A-ER,5293 Tulip Hill AVE,"$408,800 ",3STORY,SFR,"3,065",5,4,2,N,N,2013,,51
1,2720917,89142,RES,A-ER,2508 Alfa CIR,"$405,000 ",1HALFSTORY,SFR,"1,696",5,4,1,N,N,1967,,123
1,2698734,89102,RES,A-ER,3009 Merritt AVE,"$395,000 ",1HALFSTORY,SFR,"2,637",5,2,0,Y,N,1961,,200
1,2697196,89032,RES,A-ER,1936 Lawry AVE,"$394,900 ",1STORY,SFR,"1,461",5,2,0,N,N,1964,,205
1,2713644,89122,RES,A-ER,6549 Slate Springs CT,"$389,900 ",2STORY,SFR,"1,816",5,3,2,N,N,2006,,139
1,2682503,89030,RES,A-ER,2417 St George ST,"$379,900 ",1STORY,SFR,"1,696",5,1,0,N,N,1966,,255
1,2743315,89104,RES,A-ER,4488 Park View DR,"$375,000 ",2STORY,SFR,"2,024",5,3,2,N,N,1977,,24
1,2729632,89048,RES,A-ER,730 West Calvada BLVD,"$375,000 ",1STORY,SFR,"1,894",5,2,2,N,N,1978,,59
1,2746332,89301,RES,A-ER,1 Carson Court,"$369,900 ","2STORY,BASEMNT",SFR,"2,108",5,3,1,N,N,1955,,3
1,2705006,89061,RES,A-ER,3821 East Summit AVE,"$369,900 ",2STORY,SFR,"2,563",5,3,3,N,N,2018,,146
1,2739737,89032,RES,A-ER,1816 West McDonald AVE,"$349,000 ",1STORY,SFR,"1,500",5,2,0,N,N,1963,,45
1,2725561,89106,RES,A-ER,1106 Arrowhead AVE,"$339,000 ",1STORY,SFR,"1,314",5,2,0,N,N,1955,,104
1,2651887,89115,RES,A-ER,3327 Rio Grande ST,"$330,000 ",1STORY,SFR,806,5,3,0,N,N,1955,,282
1,2704994,89013,RES,A-ER,100 West Crook AVE,"$249,000 ",2STORY,SFR,638,5,4,0,N,N,1961,,178
1,2716556,89301,RES,A-ER,591 Campton ST,"$239,000 ",2STORY,SFR,"1,853",5,2,0,N,N,1910,,140
