#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2692192,89011,RES,S,107 Barkset WAY,"$465,990 ",1STORY,SFR,"1,724",2,3,2,N,N,2025,10/30/2025,111
1,2721584,89012,RES,S,500 Edgefield Ridge PL,"$464,900 ",1STORY,SFR,"1,214",2,2,2,N,N,1998,10/14/2025,6
1,2714802,89012,RES,S,1778 Eagle Mesa AVE,"$463,500 ",1STORY,SFR,"1,590",2,2,2,N,Y,2000,11/25/2025,63
1,2702603,89135,RES,S,4415 Bella Cascada ST,"$462,500 ",1STORY,SFR,"1,261",2,2,2,N,N,2000,11/12/2025,93
1,2722804,89134,RES,S,9205 Pitching Wedge DR,"$460,000 ",1STORY,SFR,"1,631",2,2,2,N,N,1993,10/22/2025,9
1,2699116,89044,RES,S,2590 Anani RD,"$456,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2006,11/18/2025,81
1,2716566,89012,RES,S,1834 Cypress Mesa DR,"$455,000 ",1STORY,SFR,"1,548",2,2,2,N,N,2000,10/21/2025,12
1,2716655,89044,RES,S,2091 Waterton Rivers DR,"$450,000 ",1STORY,SFR,"1,496",2,2,2,N,N,2005,12/31/2025,67
1,2709279,89081,RES,S,3740 Corte Bella Hills AVE,"$450,000 ",1STORY,SFR,"1,694",2,2,2,N,Y,2013,12/17/2025,99
1,2695069,89011,RES,S,1000 Via Canale DR,"$450,000 ",1STORY,SFR,"1,608",2,2,2,N,N,2009,12/15/2025,136
1,2684120,89086,RES,S,2114 Thelen AVE,"$450,000 ",1STORY,SFR,"1,660",2,2,2,N,N,2021,10/17/2025,115
1,2707393,89052,RES,S,2558 Grandville AVE,"$449,900 ",1STORY,SFR,"1,699",2,3,2,N,N,2000,10/20/2025,49
1,2719692,89141,RES,S,4029 Villeroy AVE,"$442,500 ",2STORY,SFR,"1,609",2,3,2,N,N,2003,11/7/2025,21
1,2728342,89134,RES,S,9536 Ruby Hills DR,"$440,000 ",1STORY,SFR,"1,239",2,2,2,N,N,1990,12/17/2025,41
1,2725185,89101,RES,S,630 South 9th ST,"$440,000 ",1STORY,SFR,"1,139",2,1,0,N,N,1940,12/3/2025,44
1,2717948,89012,RES,S,541 Cypress Links AVE,"$440,000 ",1STORY,SFR,"1,276",2,2,2,N,N,1999,10/24/2025,7
1,2708192,89034,RES,S,761 Prospector PT,"$438,000 ",1STORY,SFR,"1,451",2,2,2,Y,N,2021,11/13/2025,24
1,2736867,89117,RES,S,3236 Shoreheight ST,"$435,000 ",2STORY,SFR,"1,389",2,3,2,N,Y,1987,12/29/2025,5
1,2732952,89044,RES,S,2458 Evening Twilight AVE,"$435,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2004,12/17/2025,8
1,2728778,89084,RES,S,2128 Willow Wren DR,"$435,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2005,11/21/2025,10
1,2729224,89044,RES,S,2467 Moonlight Valley AVE,"$434,700 ",1STORY,SFR,"1,596",2,2,2,N,N,2004,12/17/2025,28
1,2721341,89034,RES,S,1129 Calico RDG,"$434,000 ",1STORY,SFR,"1,828",2,3,2,N,N,2024,11/14/2025,21
1,2731860,89134,RES,S,10725 Sky Meadows Avenue AVE,"$430,000 ",1STORY,SFR,"1,215",2,2,2,N,N,1997,11/24/2025,4
1,2715954,89012,RES,S,433 Piute Valley CT,"$430,000 ",1STORY,SFR,"1,418",2,2,2,N,N,1996,11/21/2025,67
1,2715777,89044,RES,S,2610 Anani RD,"$430,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2006,10/28/2025,35
1,2713193,89012,RES,S,168 Mountainside DR,"$430,000 ",1STORY,SFR,"1,038",2,2,2,N,N,2000,10/10/2025,8
1,2727408,89044,RES,S,2331 Meteor Shower ST,"$427,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2004,1/6/2026,26
1,2727643,89052,RES,S,1668 Wellington Springs AVE,"$425,000 ",1STORY,SFR,"2,032",2,2,3,N,N,2000,10/22/2025,0
1,2724015,89134,RES,S,10732 Cedar Creek AVE,"$425,000 ",1STORY,SFR,"1,520",2,2,2,N,N,1997,11/14/2025,14
1,2722815,89005,RES,S,386 Nassau WAY,"$425,000 ",1STORY,SFR,"1,439",2,2,2,N,N,1990,11/21/2025,3
1,2722350,89052,RES,S,2312 Desert Fox DR,"$425,000 ",1STORY,SFR,"1,508",2,2,2,N,N,2002,12/2/2025,40
1,2720377,89113,RES,S,7316 Forest Village AVE,"$425,000 ",1STORY,SFR,"1,267",2,2,2,N,N,2006,12/4/2025,47
1,2712084,89117,RES,S,3328 Summerfield LN,"$425,000 ",2STORY,SFR,"1,328",2,3,2,Y,Y,1989,11/14/2025,33
1,2710199,89044,RES,S,2362 Amana DR,"$425,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,10/28/2025,53
1,2708715,89086,RES,S,6559 Summershade ST,"$425,000 ",1STORY,SFR,"1,426",2,2,2,N,N,2022,10/15/2025,39
1,2700624,89134,RES,S,3105 Hidden Treasure DR,"$425,000 ",1STORY,SFR,"1,552",2,2,2,Y,N,1989,11/25/2025,97
1,2687470,89121,RES,S,4709 Woodland AVE,"$424,990 ",1STORY,SFR,"1,551",2,2,2,N,N,2025,11/14/2025,109
1,2727117,89178,RES,S,10425 Seelos ST,"$420,000 ",1STORY,SFR,"1,153",2,2,2,N,N,2021,1/5/2026,32
1,2718550,89129,RES,S,10405 Nutt Creek AVE,"$420,000 ",2STORY,SFR,"1,403",2,2,2,N,N,2000,12/31/2025,73
1,2717518,89012,RES,S,588 Mountain Links DR,"$420,000 ",1STORY,SFR,"1,574",2,2,2,N,N,2000,11/12/2025,48
1,2717477,89134,RES,S,2725 Byron DR,"$420,000 ",1STORY,SFR,"1,402",2,2,2,N,N,1994,12/29/2025,86
1,2714546,89108,RES,S,3745 Colfax CIR,"$420,000 ",2STORY,SFR,"1,489",2,3,2,Y,N,1983,10/14/2025,13
1,2702598,89081,RES,S,3616 Greenbriar Bluff AVE,"$420,000 ",1STORY,SFR,"1,592",2,2,2,N,N,2015,10/10/2025,66
1,2731722,89012,RES,S,2085 Desert Woods DR,"$419,900 ",1STORY,SFR,"1,276",2,2,2,N,N,1999,12/30/2025,33
1,2725849,89129,RES,S,8705 Blazing Saddle AVE,"$418,000 ",1STORY,SFR,"1,363",2,2,2,Y,Y,1996,10/23/2025,8
1,2723885,89134,RES,S,2505 Rocky Plains DR,"$417,000 ",1STORY,SFR,"1,533",2,2,2,N,N,1994,12/19/2025,56
1,2721282,89052,RES,S,2167 Maple Heights CT,"$416,850 ",1STORY,SFR,"1,080",2,2,2,Y,Y,2003,11/3/2025,19
1,2723736,89052,RES,S,3065 Hartsville RD,"$415,000 ",1STORY,SFR,"1,482",2,2,2,N,N,2003,12/16/2025,44
1,2720113,89102,RES,S,3420 Calle De Corrida,"$415,000 ",1STORY,SFR,"1,668",2,2,2,N,N,1977,12/8/2025,56
1,2712703,89122,RES,S,5886 Crossfield AVE,"$415,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2012,10/10/2025,19
1,2708125,89027,RES,S,535 Hamilton DR,"$410,990 ",1STORY,SFR,"1,551",2,2,2,N,N,2025,12/19/2025,45
1,2732968,89134,RES,S,3016 Cradle Mountain DR,"$410,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1993,12/30/2025,41
1,2731655,89134,RES,S,2621 Hanging Rock DR,"$410,000 ",1STORY,SFR,"1,703",2,2,2,N,N,1994,12/16/2025,32
1,2725264,89113,RES,S,7061 Bodega Point CT,"$410,000 ",1STORY,SFR,"1,315",2,2,2,N,N,2004,11/7/2025,1
1,2724869,89107,RES,S,344 Wild Plum LN,"$410,000 ",1STORY,SFR,"2,021",2,3,2,N,N,1989,12/18/2025,25
1,2715331,89120,RES,S,3220 East Patrick LN,"$410,000 ",1STORY,SFR,864,2,2,0,N,N,1977,10/17/2025,11
1,2712283,89011,RES,S,778 Graceful Gardenia ST,"$410,000 ",1STORY,SFR,"1,425",2,2,2,N,N,2021,12/30/2025,81
1,2712211,89134,RES,S,3004 Lotus Hill DR,"$410,000 ",1STORY,SFR,"1,653",2,2,2,N,N,1992,1/7/2026,124
1,2700598,89134,RES,S,2504 Sunup DR,"$410,000 ",1STORY,SFR,"1,653",2,2,2,N,N,1990,10/20/2025,91
1,2693281,89134,RES,S,2413 Rockford ST,"$410,000 ",1STORY,SFR,"1,533",2,2,2,N,N,1996,1/6/2026,149
1,2726310,89117,RES,S,7863 Palace Monaco AVE,"$409,000 ",1STORY,SFR,"1,423",2,2,2,N,N,2000,11/5/2025,7
1,2729932,89134,RES,S,2908 Laverton DR,"$405,000 ",1STORY,SFR,"1,402",2,2,2,N,N,1995,12/15/2025,7
1,2712795,89081,RES,S,3708 Corte Bella Hills AVE,"$405,000 ",1STORY,SFR,"1,694",2,2,2,N,N,2015,11/5/2025,14
1,2712038,89012,RES,S,2160 Tiger Links DR,"$405,000 ",1STORY,SFR,"1,276",2,2,2,N,Y,1999,1/2/2026,93
1,2710824,89134,RES,S,2601 Lotus Hill DR,"$405,000 ",1STORY,SFR,"1,179",2,2,2,N,N,1994,12/12/2025,74
1,2708936,89044,RES,S,2573 Palentina ST,"$405,000 ",1STORY,SFR,"1,142",2,2,2,N,Y,2006,10/23/2025,35
1,2692466,89134,RES,S,9237 Quail Ridge DR,"$405,000 ",1STORY,SFR,"1,172",2,2,2,N,N,1991,10/15/2025,82
1,2678245,89084,RES,S,7908 House Sparrow ST,"$405,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2004,10/22/2025,112
1,2677340,89084,RES,S,2525 Willow Wren DR,"$405,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2004,11/17/2025,102
1,2735615,89084,RES,S,7745 Fruit Dove ST,"$400,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2004,12/30/2025,11
1,2724842,89134,RES,S,2413 Totem Pole CT,"$400,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1990,12/15/2025,39
1,2722981,89108,RES,S,6556 Gatehouse LN,"$400,000 ",2STORY,SFR,"1,265",2,2,2,Y,Y,1986,11/21/2025,2
1,2716792,89012,RES,S,211 Misty Garden ST,"$400,000 ",1STORY,SFR,"1,311",2,2,2,N,N,1997,12/22/2025,92
1,2714264,89052,RES,S,1620 Langston Hughes ST,"$400,000 ",1STORY,SFR,"1,244",2,2,2,N,N,2001,10/29/2025,11
1,2711192,89139,RES,S,7514 Rogers ST,"$400,000 ",1STORY,SFR,"1,166",2,2,1,N,N,1963,12/26/2025,35
1,2707642,89084,RES,S,3220 Flinthead DR,"$400,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2004,12/10/2025,115
1,2704855,89119,RES,S,7218 Nordic Lights DR,"$400,000 ",1STORY,SFR,"1,164",2,2,2,N,N,1989,10/17/2025,52
1,2697368,89134,RES,S,2712 Breakers Creek DR,"$400,000 ",1STORY,SFR,"1,533",2,2,2,N,N,1994,12/19/2025,100
1,2679050,89061,RES,S,4844 East Cactus Canyon DR,"$397,000 ",1STORY,SFR,"1,981",2,3,2,N,N,2022,10/17/2025,143
1,2733250,89011,RES,S,575 Via Cividino,"$395,000 ",1STORY,SFR,"1,213",2,2,2,N,N,2013,12/31/2025,18
1,2708268,89121,RES,S,3378 Del Marino ST,"$395,000 ",1STORY,SFR,"1,465",2,2,2,N,N,1983,11/27/2025,81
1,2701422,89128,RES,S,1904 Leaning Pine WAY,"$395,000 ",1STORY,SFR,"1,131",2,2,2,N,N,1991,10/29/2025,81
1,2699909,89129,RES,S,10372 Natural Springs AVE,"$395,000 ",2STORY,SFR,"1,499",2,3,2,N,N,2000,10/10/2025,62
1,2684442,89128,RES,S,7641 Sea Wind DR,"$395,000 ",1STORY,SFR,"1,404",2,2,2,N,N,1989,11/10/2025,106
1,2705253,89015,RES,S,384 Aravalli Crest ST,"$394,500 ",1STORY,SFR,"1,223",2,2,2,N,N,2024,10/10/2025,44
1,2732578,89052,RES,S,2790 Meadow Park AVE,"$390,000 ",1STORY,SFR,"1,112",2,2,2,N,N,2002,12/16/2025,14
1,2729303,89139,RES,S,6338 Sycamore Grove CT,"$390,000 ",2STORY,SFR,"1,432",2,3,2,N,Y,2003,12/29/2025,14
1,2715327,89113,RES,S,7716 Top Hat AVE,"$390,000 ",1STORY,SFR,"1,622",2,2,2,N,N,1997,11/7/2025,52
1,2714145,89012,RES,S,2128 Point Mallard DR,"$390,000 ",1STORY,SFR,"1,230",2,2,2,N,N,1997,10/17/2025,28
1,2686738,89149,RES,S,5237 Crooked Sky CIR,"$390,000 ",2STORY,SFR,"1,570",2,3,2,N,N,1989,10/16/2025,61
1,2717087,89148,RES,S,8852 Winter Sky AVE,"$389,000 ",1STORY,SFR,"1,288",2,2,2,N,N,2002,10/22/2025,7
1,2707744,89044,RES,S,2425 Gamma Ray PL,"$389,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2007,10/17/2025,44
1,2729985,89134,RES,S,3108 Archwood WAY,"$385,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1989,1/5/2026,24
1,2729812,89134,RES,S,10724 Windledge AVE,"$385,000 ",1STORY,SFR,"1,346",2,2,2,N,N,1998,11/21/2025,13
1,2723088,89183,RES,S,2013 Spiers AVE,"$385,000 ",1STORY,SFR,975,2,2,2,N,N,2001,11/3/2025,5
1,2717308,89123,RES,S,875 Rainbow Rock ST,"$385,000 ",1STORY,SFR,"1,020",2,2,2,Y,Y,1998,10/28/2025,23
1,2705109,89130,RES,S,5004 Rancho Bernardo WAY,"$385,000 ",1STORY,SFR,"1,610",2,2,2,N,N,1986,12/19/2025,102
1,2693498,89044,RES,S,2508 Chasma DR,"$385,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,11/6/2025,119
1,2688395,89029,RES,S,1441 Palm DR,"$385,000 ",1STORY,SFR,"2,310",2,3,2,N,N,2005,12/9/2025,138
1,2721498,89134,RES,S,9729 Buckhorn DR,"$383,000 ",1STORY,SFR,"1,105",2,2,2,N,N,1991,11/6/2025,37
1,2717970,89044,RES,S,2616 Red Planet ST,"$383,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2006,10/29/2025,28
1,2732606,89183,RES,S,9761 Del Mar Heights ST,"$382,000 ",1STORY,SFR,"1,120",2,2,2,N,N,2000,12/16/2025,7
1,2738555,89044,RES,S,2508 Nashira ST,"$380,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2005,12/22/2025,15
1,2731553,89052,RES,S,2810 Meadow Park AVE,"$380,000 ",1STORY,SFR,"1,160",2,2,2,N,N,2002,12/9/2025,13
1,2730110,89123,RES,S,9420 Lake Creek ST,"$380,000 ",2STORY,SFR,"1,606",2,2,2,N,N,1996,11/19/2025,6
1,2726154,89108,RES,S,3708 Broxburn ST,"$380,000 ",1STORY,SFR,"1,219",2,2,2,N,N,1985,12/10/2025,19
1,2694120,89061,RES,S,4717 South Maddington CT,"$380,000 ",1STORY,SFR,"1,999",2,3,2,N,N,2021,12/15/2025,153
1,2712624,89011,RES,S,790 Charming Holly ST,"$379,900 ",1STORY,SFR,"1,231",2,2,2,N,N,2021,11/13/2025,66
1,2704901,89145,RES,S,104 Hutton LN,"$379,900 ",1STORY,SFR,"1,334",2,2,2,N,N,1993,10/16/2025,50
1,2708063,89014,RES,S,1427 Pathfinder RD,"$379,000 ",1STORY,SFR,"1,417",2,2,2,N,N,1990,10/24/2025,45
1,2739214,89044,RES,S,2504 Ashen Light DR,"$378,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2006,12/30/2025,9
1,2737291,89074,RES,S,185 Deanna WAY,"$375,000 ",1STORY,SFR,"1,554",2,2,2,N,N,1990,12/10/2025,10
1,2734606,89044,RES,S,2251 Bildad DR,"$375,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2005,12/8/2025,17
1,2723620,89119,RES,S,7188 Magic Moment LN,"$375,000 ",2STORY,SFR,"1,276",2,3,2,N,N,1985,11/19/2025,36
1,2722458,89084,RES,S,7817 Starthroat CT,"$375,000 ",1STORY,SFR,"1,157",2,2,2,N,Y,2006,11/21/2025,23
1,2722058,89011,RES,S,762 Iris Desert ST,"$375,000 ",1STORY,SFR,"1,231",2,2,2,N,N,2020,11/25/2025,26
1,2720517,89139,RES,S,6631 Higger Tor AVE,"$375,000 ",2STORY,SFR,"1,535",2,3,1,N,N,2005,11/14/2025,24
1,2716121,89130,RES,S,6458 Secret Grove AVE,"$375,000 ",1STORY,SFR,"1,161",2,2,2,N,N,2020,11/14/2025,50
1,2711566,89183,RES,S,1438 Louisiana Lakes AVE,"$375,000 ",2STORY,SFR,"1,422",2,3,2,N,N,2001,10/14/2025,26
1,2708072,89044,RES,S,2341 Celestial Moon ST,"$375,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,12/8/2025,95
1,2725932,89108,RES,S,6553 Beacon RD,"$373,500 ",2STORY,SFR,"1,265",2,2,2,N,N,1986,11/24/2025,9
1,2720384,89123,RES,S,960 Clear Diamond AVE,"$373,300 ",2STORY,SFR,"1,395",2,2,2,N,N,1999,12/4/2025,45
1,2736283,89108,RES,S,3740 Broadriver DR,"$370,000 ",2STORY,SFR,"1,597",2,3,2,N,N,1984,12/29/2025,5
1,2731407,89012,RES,S,2106 Eagle Watch DR,"$370,000 ",1STORY,SFR,"1,230",2,2,2,N,N,1997,12/24/2025,39
1,2726473,89084,RES,S,3108 Kookaburra WAY,"$370,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2005,12/1/2025,31
1,2726222,89123,RES,S,8402 Yamhill ST,"$370,000 ",1STORY,SFR,"1,088",2,2,2,N,N,1994,12/17/2025,17
1,2723551,89005,RES,S,1321 Nadine WAY,"$370,000 ",1STORY,SFR,"1,309",2,2,2,N,N,1979,12/11/2025,16
1,2722054,89084,RES,S,3405 Kingbird DR,"$370,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2004,10/24/2025,7
1,2721368,89134,RES,S,9840 Kernville DR,"$370,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1993,12/30/2025,67
1,2672132,89134,RES,S,2737 Tumble Brook DR,"$370,000 ",1STORY,SFR,"1,119",2,2,2,N,N,1992,10/28/2025,194
1,2716521,89156,RES,S,2764 Echo Springs ST,"$369,500 ",1STORY,SFR,"1,404",2,2,2,Y,Y,2000,11/3/2025,16
1,2685310,89139,RES,S,7923 Homer CT,"$366,000 ",2STORY,SFR,"1,471",2,3,1,N,N,2007,12/29/2025,208
1,2733049,89130,RES,S,6112 Rymer CT,"$365,000 ",1STORY,SFR,"1,255",2,2,2,N,N,1988,12/31/2025,13
1,2729640,89103,RES,S,6850 Mangrum CIR,"$365,000 ",1STORY,SFR,932,2,2,1,Y,Y,1984,11/26/2025,11
1,2725725,89134,RES,S,2821 Tumble Brook DR,"$365,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1992,12/12/2025,55
1,2725428,89122,RES,S,3735 Halter DR,"$365,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2007,12/23/2025,28
1,2716163,89011,RES,S,759 Praire Plume ST,"$365,000 ",1STORY,SFR,"1,224",2,2,2,N,N,2020,11/25/2025,61
1,2710441,89139,RES,S,7372 Lagoon Blue ST,"$365,000 ",2STORY,SFR,"1,467",2,3,2,N,N,2006,10/16/2025,44
1,2705379,89012,RES,S,569 Cypress Gardens PL,"$365,000 ",1STORY,SFR,"1,036",2,2,2,N,N,2000,11/7/2025,82
1,2689564,89074,RES,S,79 Magical Mystery LN,"$364,000 ",1STORY,SFR,"1,000",2,2,2,N,N,1994,11/7/2025,130
1,2737286,89123,RES,S,999 Country Skies AVE,"$362,500 ",1STORY,SFR,"1,088",2,2,2,N,N,1998,1/5/2026,16
1,2668908,89012,RES,S,570 Cypress Gardens PL,"$362,000 ",1STORY,SFR,"1,036",2,2,2,N,N,2000,10/30/2025,160
1,2729930,89131,RES,S,8133 Broken Spur LN,"$361,950 ",1STORY,SFR,"1,065",2,2,2,N,N,1996,11/20/2025,1
1,2727967,89011,RES,S,1076 Blue Sands CT,"$360,000 ",1STORY,SFR,"1,127",2,2,2,N,N,1999,12/9/2025,30
1,2726062,89148,RES,S,7226 Freedom Ring ST,"$360,000 ",2STORY,SFR,"1,266",2,2,1,N,N,2004,11/13/2025,7
1,2719756,89117,RES,S,3328 Altamar LN,"$360,000 ",1STORY,SFR,"1,101",2,2,2,N,N,1988,12/1/2025,36
1,2717585,89074,RES,S,43 Fantasia LN,"$360,000 ",1STORY,SFR,"1,135",2,2,2,N,N,1989,12/23/2025,72
1,2715962,89134,RES,S,3104 Brightridge DR,"$360,000 ",1STORY,SFR,"1,105",2,2,2,N,N,1989,10/29/2025,35
1,2711975,89086,RES,S,1130 Blissful Plains AVE,"$360,000 ",2STORY,SFR,"1,555",2,3,2,N,N,2020,12/1/2025,66
1,2706124,89183,RES,S,694 Baldurn AVE,"$360,000 ",2STORY,SFR,"1,529",2,3,2,N,N,2000,12/12/2025,78
1,2724719,89134,RES,S,11017 Clear Meadows DR,"$359,000 ",1STORY,SFR,"1,165",2,2,2,N,N,1996,12/5/2025,56
1,2705549,89149,RES,S,5144 Forest Oaks DR,"$358,000 ",1STORY,SFR,"1,495",2,2,2,N,N,1994,11/17/2025,57
1,2729449,89128,RES,S,7228 Single Pine DR,"$357,500 ",1STORY,SFR,"1,131",2,2,2,N,N,1991,12/22/2025,29
1,2732018,89084,RES,S,7460 Chaffinch ST,"$355,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2007,11/26/2025,13
1,2726605,89129,RES,S,8820 Cornwall Glen AVE,"$355,000 ",2STORY,SFR,"1,347",2,3,2,N,N,1998,12/9/2025,8
1,2724906,89148,RES,S,7223 Proud Patriot ST,"$355,000 ",2STORY,SFR,"1,301",2,3,1,N,N,2004,11/17/2025,10
1,2722170,89108,RES,S,6508 Faith Peak DR,"$355,000 ",1STORY,SFR,"1,081",2,2,2,N,N,1984,12/8/2025,41
1,2719147,89123,RES,S,1077 Adelman DR,"$355,000 ",1STORY,SFR,"1,056",2,2,2,N,N,1990,12/15/2025,56
1,2712132,89145,RES,S,120 Firestone DR,"$355,000 ",2STORY,SFR,"1,161",2,2,1,N,N,1983,12/10/2025,83
1,2710569,89084,RES,S,2509 Great Auk AVE,"$355,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2008,12/5/2025,75
1,2720764,89128,RES,S,2208 Ladue DR,"$354,888 ",1STORY,SFR,"1,364",2,2,2,N,N,1986,11/25/2025,6
1,2693884,89108,RES,S,1708 Anzio ST,"$352,880 ",1STORY,SFR,"1,152",2,2,2,N,N,1988,12/1/2025,79
1,2713908,89123,RES,S,2260 Crooked Creek AVE,"$352,500 ",1STORY,SFR,"1,176",2,2,2,N,N,2000,11/5/2025,9
1,2737997,89134,RES,S,2412 Springridge DR,"$350,000 ",1STORY,SFR,"1,119",2,2,2,N,N,1990,1/6/2026,16
1,2732576,89012,RES,S,438 Fountain Grove ST,"$350,000 ",1STORY,SFR,"1,495",2,2,2,N,N,1996,11/26/2025,6
1,2731411,89108,RES,S,1104 Coral Isle WAY,"$350,000 ",1STORY,SFR,"1,185",2,2,2,N,N,1987,12/11/2025,13
1,2725215,89012,RES,S,2142 High Mesa DR,"$350,000 ",1STORY,SFR,"1,214",2,2,2,N,N,1997,10/29/2025,4
1,2719558,89134,RES,S,2516 Desert Sands DR,"$350,000 ",1STORY,SFR,"1,188",2,2,2,N,N,1990,12/12/2025,68
1,2717566,89029,RES,S,1221 Golf Club DR,"$350,000 ",1STORY,SFR,"1,850",2,2,3,N,N,2000,11/13/2025,3
1,2713343,89108,RES,S,1825 Ann Greta DR,"$350,000 ",1STORY,SFR,"1,027",2,2,2,N,N,1985,11/4/2025,35
1,2713007,89139,RES,S,6132 Wild Waters AVE,"$350,000 ",2STORY,SFR,"1,311",2,3,1,N,N,2005,10/9/2025,8
1,2710506,89119,RES,S,7146 Magic Moment LN,"$350,000 ",1STORY,SFR,995,2,2,2,N,N,1986,11/12/2025,56
1,2708591,89002,RES,S,1091 Paradise Resort DR,"$350,000 ",2STORY,SFR,"1,296",2,3,1,N,N,2005,11/18/2025,39
1,2717718,89084,RES,S,7751 Widewing DR,"$349,500 ",1STORY,SFR,"1,157",2,2,2,N,N,2006,10/23/2025,28
1,2722354,89122,RES,S,5030 East Hacienda AVE,"$349,000 ",1STORY,SFR,"1,014",2,2,2,N,N,1982,12/22/2025,34
1,2715180,89139,RES,S,6126 Crow Butte CT,"$348,000 ",2STORY,SFR,"1,170",2,3,1,N,N,2006,10/17/2025,9
1,2736847,89134,RES,S,11025 Hawk Valley AVE,"$347,000 ",1STORY,SFR,"1,179",2,2,2,N,N,1996,11/26/2025,0
1,2729281,89149,RES,S,7808 Quill Gordon AVE,"$345,000 ",1STORY,SFR,964,2,2,2,N,N,1999,12/19/2025,33
1,2722866,89061,RES,S,4614 Cactus Canyon DR,"$345,000 ",1STORY,SFR,"1,464",2,2,2,N,N,2025,12/10/2025,27
1,2722325,89148,RES,S,6770 Firewood DR,"$345,000 ",2STORY,SFR,"1,503",2,3,1,N,N,2004,12/18/2025,55
1,2705480,89061,RES,S,4938 East Beacon Ridge DR,"$345,000 ",1STORY,SFR,"1,644",2,2,2,N,N,2019,11/12/2025,77
