#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2673089,89061,RES,A-ER,5712 East Badlands LN,"$485,950 ",2STORY,SFR,"2,670",4,4,2,N,N,2025,,290
1,2749024,89031,RES,A-ER,5829 Elphin CT,"$485,000 ",1STORY,SFR,"2,283",4,3,3,N,N,2006,,2
1,2746000,89081,RES,A-ER,2608 Campobello AVE,"$485,000 ",2STORY,SFR,"2,628",4,3,2,N,N,2005,,15
1,2745262,89130,RES,A-ER,5517 Rock Creek LN,"$485,000 ",2STORY,SFR,"2,069",4,3,2,N,N,1991,,13
1,2741786,89148,RES,A-ER,8817 Rising Creek CT,"$485,000 ",2STORY,SFR,"2,065",4,3,2,N,N,2001,,38
1,2740029,89084,RES,A-ER,4220 Great Egret LN,"$485,000 ",2STORY,SFR,"2,324",4,3,2,N,N,2006,,38
1,2738325,89081,RES,A-ER,1408 Fantastic CT,"$485,000 ",1STORY,SFR,"2,354",4,2,2,N,N,2015,,46
1,2736447,89031,RES,A-ER,3418 Ocatillo Mesa WAY,"$485,000 ",2STORY,SFR,"2,222",4,3,2,N,N,2002,,64
1,2736055,89084,RES,A-ER,1237 Deep Valley AVE,"$485,000 ",2STORY,SFR,"2,462",4,3,2,N,N,2020,,63
1,2734962,89081,RES,A-ER,2109 Red Gate AVE,"$485,000 ",2STORY,SFR,"2,527",4,3,3,N,N,2007,,70
1,2731665,89106,RES,A-ER,417 Vandalia ST,"$485,000 ",1STORY,SFR,"1,765",4,2,2,N,N,1960,,83
1,2730626,89141,RES,A-ER,10176 Desert Trees ST,"$485,000 ",2STORY,SFR,"2,039",4,3,2,N,N,2006,,79
1,2729022,89141,RES,A-ER,3765 Catamount Creek AVE,"$485,000 ",2STORY,SFR,"2,007",4,3,2,N,N,2015,,99
1,2727812,89014,RES,A-ER,1411 Braided Mane CIR,"$485,000 ",2STORY,SFR,"1,601",4,3,2,N,Y,1989,,99
1,2727493,89015,RES,A-ER,105 Campbelltown AVE,"$485,000 ",3STORY,SFR,"2,044",4,4,2,N,N,2020,,20
1,2726002,89074,RES,A-ER,9024 Trombone LN,"$485,000 ",2STORY,SFR,"1,923",4,3,3,N,N,1993,,106
1,2719205,89061,RES,A-ER,5071 Andover CT,"$485,000 ",1STORY,SFR,"2,538",4,3,3,N,N,2005,,119
1,2715549,89032,RES,A-ER,314 Hopedale AVE,"$485,000 ",2STORY,SFR,"2,216",4,3,2,N,N,2001,,142
1,2710127,89139,RES,A-ER,7553 Rustic Galleon ST,"$485,000 ",2STORY,SFR,"1,972",4,3,2,N,N,2005,,155
1,2704684,89178,RES,A-ER,9174 Rolling Sky DR,"$485,000 ",2STORY,SFR,"1,937",4,3,2,N,N,2021,,181
1,2697429,89113,RES,A-ER,7427 Wagonwheel Ranch WAY,"$485,000 ",2STORY,SFR,"1,950",4,3,2,N,N,2003,,203
1,2738436,89129,RES,A-ER,3424 Crystal Tower ST,"$484,900 ",2STORY,SFR,"2,023",4,3,3,N,N,2000,,51
1,2718745,89084,RES,A-ER,7337 Dazzle Point ST,"$484,900 ",2STORY,SFR,"2,482",4,3,2,N,N,2019,,129
1,2712421,89179,RES,A-ER,7104 Flathead River AVE,"$482,500 ",2STORY,SFR,"2,213",4,3,2,N,N,2017,,153
1,2749359,89141,RES,A-ER,10382 Ricordi ST #164,"$482,110 ",2STORY,SFR,"1,865",4,3,2,N,N,2025,,2
1,2733145,89011,RES,A-ER,43 Serene Tempo AVE,"$482,000 ",1STORY,SFR,"1,523",4,2,2,N,N,2025,,78
1,2747773,89074,RES,A-ER,141 Alpine CT,"$480,300 ",1STORY,SFR,"1,807",4,2,2,N,N,1986,,3
1,2745793,89011,RES,A-ER,632 Hitchen Post DR,"$480,000 ",1STORY,SFR,"2,127",4,3,3,N,N,1998,,14
1,2744137,89031,RES,A-ER,6049 Paddleboat ST,"$480,000 ",2STORY,SFR,"2,341",4,3,2,N,N,2012,,21
1,2742317,89121,RES,A-ER,4386 El Carnal WAY,"$480,000 ",1STORY,SFR,"1,994",4,2,0,N,N,1975,,32
1,2740837,89117,RES,A-ER,1705 Encarta ST,"$480,000 ",2STORY,SFR,"2,041",4,3,2,N,N,1998,,42
1,2737428,89085,RES,A-ER,4433 Haven Falls CT,"$480,000 ",2STORY,SFR,"2,474",4,3,2,N,N,2010,,52
1,2724649,89145,RES,A-ER,7220 Stormson DR,"$480,000 ",1STORY,SFR,"2,110",4,2,0,Y,Y,1976,,111
1,2716128,89106,RES,A-ER,360 Vandalia ST,"$480,000 ",1STORY,SFR,"2,040",4,3,0,N,N,1971,,80
1,2715053,89122,RES,A-ER,5968 Pavilion Lakes AVE,"$480,000 ",1STORY,SFR,"1,923",4,2,2,N,N,2002,,111
1,2708160,89123,RES,A-ER,7672 Celestial Glow ST,"$480,000 ",2STORY,SFR,"2,055",4,3,2,N,N,2004,,161
1,2694508,89148,RES,A-ER,9693 Bighorn Island AVE,"$480,000 ",2STORY,SFR,"1,959",4,3,3,N,N,2001,,216
1,2743465,89141,RES,A-ER,6467 Haypress CT,"$479,999 ",2STORY,SFR,"2,281",4,3,2,N,N,2014,,26
1,2749258,89178,RES,A-ER,9371 AVA HATHAWAY ST #5,"$479,990 ",2STORY,SFR,"1,802",4,3,2,N,N,2026,,3
1,2749203,89142,RES,A-ER,1812 Baden DR,"$479,900 ",2STORY,SFR,"1,636",4,3,2,Y,N,1993,,3
1,2749025,89166,RES,A-ER,10974 Bristol Park AVE,"$479,900 ",2STORY,SFR,"1,868",4,3,2,N,N,2022,,4
1,2747392,89123,RES,A-ER,8322 Montgomery ST,"$479,900 ",2STORY,SFR,"1,833",4,3,2,N,N,1998,,10
1,2701158,89113,RES,A-ER,7956 Mohican Canyon ST,"$479,900 ",2STORY,SFR,"1,950",4,3,2,N,N,2003,,192
1,2677108,89129,RES,A-ER,8829 CORNWALL GLEN AVE,"$479,900 ",2STORY,SFR,"1,621",4,3,2,N,N,1998,,274
1,2672227,89166,RES,A-ER,7342 Tanglewood Park ST,"$479,900 ",2STORY,SFR,"1,809",4,3,2,N,N,2008,,290
1,2628656,89107,RES,A-ER,6232 Blair WAY,"$479,900 ",1STORY,SFR,"1,722",4,2,0,Y,N,1968,,451
1,2606976,89121,RES,A-ER,4766 South Mojave RD,"$479,900 ",1STORY,SFR,"1,574",4,2,2,Y,Y,1976,,532
1,2604971,89130,RES,A-ER,5501 WELLS CATHEDRAL AVE,"$479,900 ",2STORY,SFR,"1,891",4,3,2,N,N,1999,,539
1,2749547,89031,RES,A-EA,5232 Giallo Vista CT,"$479,000 ",2STORY,SFR,"1,878",4,3,2,N,N,2003,,2
1,2737555,89002,RES,A-ER,940 Rifle DR,"$479,000 ",1STORY,SFR,"2,250",4,3,2,N,N,1998,,59
1,2737511,89120,RES,A-ER,5069 Long View DR,"$479,000 ",1STORY,SFR,"1,817",4,2,2,Y,N,1973,,58
1,2733168,89120,RES,A-ER,5039 Mesa View DR,"$479,000 ",1STORY,SFR,"2,176",4,2,3,Y,Y,1977,,77
1,2730432,89301,RES,A-ER,3620 North SR 490,"$479,000 ","1STORY,MANUFCT",SFR,"2,834",4,2,0,N,N,1999,,93
1,2715076,89131,RES,A-ER,7633 Rainbow Cove DR,"$479,000 ",2STORY,SFR,"2,225",4,3,2,N,N,2002,,142
1,2713190,89052,RES,A-ER,989 Sparkling Light ST,"$479,000 ",2STORY,SFR,"1,900",4,3,2,N,N,2006,,149
1,2711670,89123,RES,A-ER,8820 Manalang RD,"$479,000 ",2STORY,SFR,"2,087",4,3,3,N,N,1995,,156
1,2717096,89130,RES,A-EA,6013 Pebble Grey LN,"$478,000 ",2STORY,SFR,"1,570",4,3,2,Y,N,1999,,137
1,2728172,89128,RES,A-ER,1317 Pacific Terrace DR,"$477,000 ",2STORY,SFR,"2,096",4,3,2,N,N,1990,,94
1,2740553,89113,RES,A-ER,8424 Chinook Candy CT,"$476,000 ",2STORY,SFR,"1,807",4,3,2,Y,N,2000,,43
1,2747837,89123,RES,A-ER,9548 Windsor Forest CT,"$475,000 ",2STORY,SFR,"2,040",4,3,2,N,N,2006,,8
1,2747008,89178,RES,A-ER,9243 Black Diamond ST,"$475,000 ",2STORY,SFR,"2,034",4,3,2,N,N,2018,,11
1,2746678,89104,RES,A-ER,1721 South 17th ST,"$475,000 ","1HALFSTORY,BASEMNT,TRILEVL",SFR,"2,518",4,3,0,Y,N,1963,,12
1,2746452,89113,RES,A-ER,7824 Trophy Run AVE,"$475,000 ",2STORY,SFR,"2,127",4,3,2,N,N,2005,,12
1,2745432,89131,RES,A-ER,8335 Martinborough AVE,"$475,000 ",2STORY,SFR,"2,623",4,3,2,N,N,2010,,16
1,2743887,89081,RES,A-ER,5905 Middle Rock ST,"$475,000 ",2STORY,SFR,"2,419",4,3,2,Y,N,2018,,23
1,2743626,89061,RES,A-ER,5240 La Terra AVE,"$475,000 ",1STORY,SFR,"2,676",4,4,3,N,N,2006,,24
1,2742103,89002,RES,A-ER,1309 Luna Del Oro LN,"$475,000 ",1STORY,SFR,"1,824",4,2,2,N,N,2019,,7
1,2742042,89104,RES,A-ER,4035 Welter AVE,"$475,000 ",2STORY,SFR,"2,085",4,3,2,N,N,2024,,36
1,2741367,89048,RES,A-ER,440 Chevron ST,"$475,000 ",2STORY,SFR,"2,115",4,2,2,N,N,2017,,41
1,2740222,89183,RES,A-ER,10377 Casselman CT,"$475,000 ",2STORY,SFR,"2,018",4,3,2,N,N,2003,,48
1,2740130,89121,RES,A-ER,3524 Anthony DR,"$475,000 ",1STORY,SFR,"1,656",4,3,1,Y,Y,1971,,43
1,2735146,89052,RES,A-ER,3638 Via Messina,"$475,000 ",2STORY,SFR,"2,166",4,3,2,N,N,2012,,68
1,2734935,89081,RES,A-ER,5945 Armide ST,"$475,000 ",2STORY,SFR,"2,258",4,3,3,N,N,2008,,58
1,2734286,89156,RES,A-ER,2300 Monterey Pine DR,"$475,000 ",2STORY,SFR,"1,999",4,3,2,N,N,1996,,73
1,2734027,89081,RES,A-ER,4827 Teal Petals ST,"$475,000 ",2STORY,SFR,"2,090",4,3,2,N,N,2007,,73
1,2732107,89108,RES,A-ER,6440 MARROW RD,"$475,000 ",1STORY,SFR,"1,807",4,2,2,N,N,1985,,82
1,2729664,89002,RES,A-ER,1208 Brockley Cross ST,"$475,000 ",1STORY,SFR,"1,801",4,2,2,N,N,2007,,83
1,2727957,89032,RES,A-ER,3810 Rose Canyon DR,"$475,000 ",2STORY,SFR,"1,973",4,3,2,Y,Y,1994,,97
1,2724976,89081,RES,A-ER,5942 Village Loft ST,"$475,000 ",2STORY,SFR,"2,305",4,3,2,N,N,2006,,35
1,2721045,89131,RES,A-ER,5004 Cascade Pools AVE,"$475,000 ",2STORY,SFR,"2,578",4,4,2,N,N,2001,,113
1,2716468,89081,RES,A-ER,5241 Wild Sunflower ST,"$475,000 ",2STORY,SFR,"2,583",4,3,2,N,N,2007,,139
1,2715444,89015,RES,A-ER,1044 Kennebunk CIR,"$475,000 ",1STORY,SFR,"1,629",4,2,2,N,N,1997,,126
1,2706532,89086,RES,A-ER,6623 Wandering Palmer ST,"$475,000 ",2STORY,SFR,"2,074",4,3,2,N,N,2022,,130
1,2748321,89129,RES,A-ER,8529 Gold Flash AVE,"$474,999 ",2STORY,SFR,"2,549",4,3,1,N,N,1999,,5
1,2747402,89130,RES,A-ER,6210 Escapa CT,"$474,999 ",2STORY,SFR,"2,045",4,3,2,N,N,2011,,7
1,2749474,89011,RES,A-ER,553 Red Lovebird AVE #Lot 1204,"$474,990 ",2STORY,SFR,"1,872",4,3,2,N,N,2026,,2
1,2746958,89086,RES,A-ER,6955 Stone Cactus ST,"$474,900 ",2STORY,SFR,"2,385",4,3,2,N,N,2022,,7
1,2743485,89031,RES,A-ER,6161 Sapphire Gold ST,"$474,900 ",2STORY,SFR,"2,733",4,3,2,N,N,2007,,26
1,2733159,89031,RES,A-ER,6045 River Belle ST,"$474,900 ",2STORY,SFR,"2,340",4,3,2,N,N,2012,,76
1,2716122,89122,RES,A-ER,5071 Blanton DR,"$474,900 ",1STORY,SFR,"1,865",4,2,2,N,N,2025,,98
1,2731774,89048,RES,A-ER,2500 Tecumseh AVE,"$474,888 ",1STORY,SFR,"2,707",4,3,3,N,N,2002,,83
1,2749642,89031,RES,A-ER,196 VEGAS VERDE AVE #LOT 10,"$473,440 ",2STORY,SFR,"2,436",4,3,2,N,N,2026,,2
