#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2712845,89086,RES,A-ER,2047 Arrington AVE,"$495,000 ",1STORY,SFR,"1,660",2,2,2,N,N,2022,,130
1,2744658,89052,RES,A-ER,2565 Hayesville AVE,"$489,900 ",1STORY,SFR,"1,524",2,2,2,N,N,2001,,20
1,2739187,89134,RES,A-ER,9305 Quail Ridge DR,"$489,900 ",1STORY,SFR,"1,188",2,2,2,N,N,1991,,48
1,2677106,89117,RES,A-ER,10021 Via Toro AVE,"$489,900 ",2STORY,SFR,"1,261",2,3,2,N,N,1999,,274
1,2742434,89148,RES,A-ER,294 Harpers Ferry AVE,"$489,000 ",1STORY,SFR,"1,743",2,2,2,N,N,2001,,34
1,2727591,89134,RES,A-ER,2824 MORNING RIDGE DR,"$489,000 ",1STORY,SFR,"1,384",2,2,2,N,N,1990,,100
1,2745183,89134,RES,A-ER,9037 Grayling DR,"$487,000 ",1STORY,SFR,"1,781",2,2,2,N,N,1988,,17
1,2747592,89005,RES,A-ER,660 Del Prado DR,"$485,000 ",1STORY,SFR,"1,135",2,2,2,Y,Y,1977,,9
1,2734849,89044,RES,A-ER,2212 Sawtooth Mountain DR,"$485,000 ",1STORY,SFR,"1,610",2,2,2,N,N,2005,,69
1,2726059,89134,RES,A-ER,10301 Coal Creek PL,"$485,000 ",1STORY,SFR,"1,346",2,2,2,N,N,1998,,105
1,2747801,89052,RES,A-ER,2077 Wildwood Lake ST,"$484,900 ",1STORY,SFR,"1,569",2,2,2,N,N,2004,,9
1,2739586,89086,RES,A-ER,2404 Albury AVE,"$480,000 ",1STORY,SFR,"1,660",2,2,2,N,N,2021,,38
1,2724752,89052,RES,A-ER,2138 Grand Traverse ST,"$480,000 ",1STORY,SFR,"1,482",2,3,2,N,N,2002,,103
1,2726063,89134,RES,A-ER,2517 Desert Sands DR,"$479,900 ",1STORY,SFR,"1,384",2,2,2,N,N,1990,,105
1,2723206,89014,RES,A-ER,372 Rushing Creek CT,"$479,900 ",1STORY,SFR,"1,264",2,2,2,N,N,1987,,113
1,2713349,89134,RES,A-ER,8500 Linderwood DR,"$479,900 ",1STORY,SFR,"1,804",2,2,2,N,N,1989,,131
1,2748964,89052,RES,A-ER,2539 Evansville AVE,"$479,000 ",1STORY,SFR,"1,699",2,2,2,N,N,2001,,4
1,2743209,89109,RES,A-ER,1018 Bel Air CIR,"$475,000 ",1STORY,SFR,"1,593",2,2,2,N,N,1974,,27
1,2741581,89149,RES,A-ER,7932 Ben Hogan DR,"$475,000 ",1STORY,SFR,"1,682",2,2,2,N,N,1988,,37
1,2731082,89081,RES,A-ER,5620 Serenity Haven ST,"$475,000 ",1STORY,SFR,"1,920",2,2,2,N,N,2014,,77
1,2711989,89134,RES,A-ER,10713 Paradise Point DR,"$475,000 ",1STORY,SFR,"1,402",2,2,2,N,N,1995,,154
1,2709214,89134,RES,A-ER,10309 Cogswell AVE,"$475,000 ",1STORY,SFR,"1,360",2,2,2,N,N,1997,,163
1,2736545,89061,RES,A-ER,4893 East Cedar Creek WAY,"$470,000 ",1STORY,SFR,"2,438",2,3,3,N,Y,2021,,63
1,2712190,89011,RES,A-ER,1214 Calcione DR,"$469,900 ",1STORY,SFR,"1,360",2,2,2,N,N,2005,,153
1,2722896,89084,RES,A-ER,7617 Fieldfare DR,"$469,500 ",1STORY,SFR,"1,570",2,2,2,N,N,2005,,112
1,2740004,89005,RES,A-ER,782 Darlene WAY,"$469,000 ",1STORY,SFR,"1,324",2,2,2,N,N,1981,,45
1,2739493,89135,RES,A-ER,4952 Rivedro ST,"$465,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2004,,48
1,2712718,89025,RES,A-ER,1711 East State Highway 168,"$465,000 ",1STORY,SFR,"1,296",2,1,0,N,N,1978,,154
1,2747448,89052,RES,A-ER,2148 Treasure Lake CT,"$460,000 ",1STORY,SFR,"1,482",2,2,2,N,N,2004,,8
1,2746331,89134,RES,A-ER,2501 Maddington DR,"$460,000 ",1STORY,SFR,"1,533",2,2,2,N,N,1995,,12
1,2744311,89128,RES,A-ER,2516 Cove RD,"$460,000 ",2STORY,SFR,"1,653",2,3,2,N,Y,1988,,22
1,2699933,89019,RES,A-ER,1215 Norite AVE,"$459,999 ",1STORY,SFR,"2,250",2,2,3,N,N,1995,,189
1,2715420,89134,RES,A-ER,9509 Sundial DR,"$459,900 ",1STORY,SFR,"1,188",2,2,2,N,N,1991,,142
1,2710290,89134,RES,A-ER,3020 Ripon DR,"$459,900 ",1STORY,SFR,"1,695",2,2,2,N,N,1993,,159
1,2707467,89044,RES,A-ER,2101 Sawtooth Mountain DR,"$459,900 ",1STORY,SFR,"1,496",2,2,2,N,N,2005,,169
1,2727523,89012,RES,A-ER,2145 King Mesa DR,"$459,000 ",1STORY,SFR,"1,548",2,2,2,N,N,1999,,90
1,2715243,89012,RES,A-ER,229 Misty Garden ST,"$459,000 ",1STORY,SFR,"1,311",2,2,2,N,N,1999,,143
1,2699241,89052,RES,A-ER,2343 Schaeffer Hills DR,"$459,000 ",1STORY,SFR,"1,585",2,2,2,N,N,2002,,195
1,2745874,89034,RES,A-ER,906 Majestic VW,"$458,500 ",1STORY,SFR,"1,890",2,2,2,N,Y,2022,,15
1,2747388,89012,RES,A-ER,2070 King Mesa DR,"$455,000 ",1STORY,SFR,"1,261",2,2,2,Y,N,2000,,9
1,2733148,89012,RES,A-ER,499 Elm Crest PL,"$455,000 ",1STORY,SFR,"1,674",2,2,2,N,N,1998,,77
1,2727190,89011,RES,A-ER,653 Viale Machiavelli LN,"$455,000 ",1STORY,SFR,"1,559",2,2,2,N,N,2012,,93
1,2744641,89031,RES,A-ER,4719 Beautify ST,"$454,000 ",1STORY,SFR,"1,758",2,3,2,N,N,2020,,19
1,2719164,89052,RES,A-ER,2134 Colvin Run DR,"$452,500 ",1STORY,SFR,"1,280",2,2,2,N,N,2002,,133
1,2726813,89044,RES,A-ER,2495 Capella Star ST,"$450,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2006,,103
1,2723260,89134,RES,A-ER,3109 Hawksdale DR,"$450,000 ",1STORY,SFR,"1,496",2,2,2,N,N,1994,,114
1,2715294,89183,RES,A-ER,710 Elliot Peak AVE,"$450,000 ",2STORY,SFR,"1,529",2,3,2,N,N,2000,,139
1,2671981,89134,RES,A-ER,9048 Litchfield AVE,"$450,000 ",1STORY,SFR,"1,653",2,2,1,N,N,1988,,279
1,2742529,89012,RES,A-ER,1991 High Mesa DR,"$449,999 ",1STORY,SFR,"1,230",2,2,2,N,N,1998,,34
1,2690894,89134,RES,A-ER,2401 Ocean Edge CT,"$449,998 ",1STORY,SFR,"1,388",2,2,2,N,N,1996,,225
1,2747994,89179,RES,A-ER,7301 Sunny Countryside AVE,"$449,990 ",1STORY,SFR,"1,523",2,2,2,N,N,2011,,7
1,2724656,89134,RES,A-ER,10505 Linden Wood CT,"$449,900 ",1STORY,SFR,"1,388",2,2,2,N,N,1995,,106
1,2709452,89134,RES,A-ER,8500 Gull DR,"$449,900 ",1STORY,SFR,"1,637",2,2,2,N,N,1990,,150
1,2688376,89178,RES,A-ER,9402 Crimson Sky ST,"$449,900 ",2STORY,SFR,"1,350",2,3,1,N,N,2006,,235
1,2741482,89012,RES,A-ER,2188 Chapman Ranch DR,"$449,888 ",1STORY,SFR,"1,383",2,2,2,N,N,1996,,38
1,2746212,89044,RES,A-ER,2845 Mincio ST,"$449,000 ",1STORY,SFR,"1,154",2,2,2,N,Y,2021,,14
1,2745042,89012,RES,A-ER,2035 Poppywood AVE,"$449,000 ",1STORY,SFR,"1,294",2,2,2,N,N,1998,,15
1,2742911,89034,RES,A-ER,988 Majestic VW,"$449,000 ",1STORY,SFR,"1,663",2,2,2,N,N,2022,,31
1,2730504,89134,RES,A-ER,8524 Gull DR,"$449,000 ",1STORY,SFR,"1,613",2,2,2,N,N,1990,,88
1,2712378,89011,RES,A-ER,37 Avenza DR,"$449,000 ",1STORY,SFR,"1,360",2,2,2,N,N,2007,,154
1,2738470,89034,RES,A-ER,945 Outlook TRL,"$447,000 ",1STORY,SFR,"1,410",2,2,2,N,Y,2023,,52
1,2737619,89134,RES,A-ER,10508 Snyder AVE,"$445,000 ",1STORY,SFR,"1,360",2,2,2,N,N,1997,,49
1,2726453,89044,RES,A-ER,2314 Jada DR,"$445,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2005,,34
1,2691243,89052,RES,A-ER,2504 Libretto AVE,"$445,000 ",1STORY,SFR,"1,160",2,2,2,N,N,2001,,226
1,2680992,89044,RES,A-ER,2343 Galilean Moon ST,"$441,000 ",1STORY,SFR,"1,596",2,2,2,N,N,2004,,261
1,2733378,89144,RES,A-ER,10528 Allthorn AVE,"$440,000 ",2STORY,SFR,"1,321",2,3,2,N,N,2002,,76
1,2708869,89081,RES,A-ER,3728 Garnet Heights AVE,"$439,999 ",1STORY,SFR,"1,893",2,2,2,N,N,2013,,166
1,2681917,89029,RES,A-ER,1198 Golf Club,"$439,990 ",1STORY,SFR,"1,850",2,2,3,N,N,2004,,251
1,2712296,89044,RES,A-ER,2345 Minolta CT,"$439,900 ",1STORY,SFR,"1,596",2,2,2,N,Y,2007,,153
1,2708064,89124,RES,A-ER,4587 Yellow Pine AVE,"$439,900 ",2STORY,SFR,"1,232",2,2,0,N,N,1941,,167
1,2738156,89134,RES,A-ER,10113 Cresent Creek DR,"$439,500 ",1STORY,SFR,"1,402",2,2,2,N,N,1994,,47
1,2748492,89052,RES,A-ER,1651 Danbury Crossing DR,"$439,000 ",1STORY,SFR,"1,508",2,2,2,N,N,2001,,0
1,2747410,89123,RES,A-ER,7383 Lionheart ST,"$435,000 ",1STORY,SFR,"1,251",2,2,1,N,N,2006,,9
1,2737316,89128,RES,A-ER,7636 Sea Cliff WAY,"$435,000 ",1STORY,SFR,"1,404",2,2,2,N,N,1988,,55
1,2726622,89144,RES,A-ER,816 Bernini ST,"$435,000 ",1STORY,SFR,"1,364",2,2,2,N,N,2001,,104
1,2744124,89134,RES,A-ER,10809 Brinkwood AVE,"$434,500 ",1STORY,SFR,"1,360",2,2,2,N,N,1998,,20
1,2744243,89074,RES,A-ER,258 Spring Hills LN,"$430,000 ",1STORY,SFR,"1,129",2,2,2,N,N,1988,,21
1,2745382,89052,RES,A-ER,2557 Terrytown AVE,"$429,900 ",1STORY,SFR,"1,260",2,2,2,N,N,1999,,15
1,2731995,89108,RES,A-ER,6645 Telegraph RD,"$429,900 ",2STORY,SFR,"1,267",2,2,2,N,N,1986,,82
1,2724980,89081,RES,A-ER,5654 Sagamore Canyon ST,"$429,500 ",1STORY,SFR,"1,943",2,2,2,N,N,2015,,107
1,2741353,89012,RES,A-ER,590 Mountain Links DR,"$429,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2000,,40
1,2661390,89029,RES,A-ER,2150 Grant Union CT,"$428,800 ",1STORY,SFR,"2,391",2,3,2,N,N,2012,,323
1,2746591,89145,RES,A-ER,8212 Confetti CIR,"$425,000 ",1STORY,SFR,"1,322",2,2,2,N,N,1992,,13
1,2740103,89086,RES,A-ER,2404 Elmont AVE,"$425,000 ",1STORY,SFR,"1,426",2,2,2,N,N,2021,,45
1,2735005,89048,RES,A-ER,3711 Ness ST,"$425,000 ",1STORY,SFR,"1,367",2,2,2,N,N,2022,,63
1,2737976,89005,RES,A-ER,636 C AVE,"$424,999 ",1STORY,SFR,779,2,2,0,N,N,1938,,56
1,2730302,89128,RES,A-ER,7608 Haskell Flats DR,"$424,999 ",1STORY,SFR,"1,134",2,2,2,N,N,1994,,87
1,2736560,89031,RES,A-ER,29 Marble Apex AVE,"$424,900 ",3STORY,SFR,"2,039",2,3,2,N,N,2006,,58
1,2716622,89034,RES,A-ER,591 Bridle Path CIR,"$424,900 ",1STORY,SFR,"1,451",2,2,2,N,N,2018,,139
1,2736538,89134,RES,A-ER,2241 Airlands ST,"$424,800 ",1STORY,SFR,"1,201",2,2,2,N,N,1997,,16
1,2693064,89081,RES,A-ER,5625 Galivan Vista ST,"$424,750 ",1STORY,SFR,"2,242",2,3,2,N,N,2013,,220
1,2740385,89081,RES,A-ER,3736 Jasmine Heights AVE,"$424,555 ",1STORY,SFR,"1,811",2,2,2,N,N,2008,,43
1,2707755,89012,RES,A-ER,2108 Eagle Watch DR,"$422,000 ",1STORY,SFR,"1,383",2,2,2,N,N,1997,,155
1,2746915,89084,RES,A-ER,7457 Widewing DR,"$420,000 ",1STORY,SFR,"1,908",2,2,2,N,N,2007,,8
1,2745846,89012,RES,A-ER,541 Eagle Perch PL,"$420,000 ",1STORY,SFR,"1,036",2,2,2,N,N,2000,,14
1,2734269,89134,RES,A-ER,10316 Bent Brook PL,"$420,000 ",1STORY,SFR,"1,215",2,2,2,N,N,1996,,73
1,2729478,89052,RES,A-ER,2524 Libretto AVE,"$420,000 ",1STORY,SFR,"1,160",2,2,2,N,N,2001,,63
1,2728993,89147,RES,A-ER,9713 Canyon Walk AVE,"$419,999 ",1STORY,SFR,"1,305",2,2,2,N,N,2001,,86
1,2737078,89052,RES,A-ER,1882 Redwood Valley ST,"$419,900 ",1STORY,SFR,"1,280",2,2,2,N,N,2000,,43
1,2703752,89084,RES,A-ER,7839 Lyrebird DR,"$419,900 ",1STORY,SFR,"1,570",2,2,2,N,N,2003,,179
1,2705504,89061,RES,A-ER,4557 East Cactus Canyon DR,"$419,500 ",1STORY,SFR,"2,156",2,3,2,N,N,2022,,177
1,2741711,89012,RES,A-ER,406 Palegold ST,"$419,000 ",1STORY,SFR,"1,369",2,2,2,Y,N,1999,,38
1,2740875,89104,RES,A-ER,1017 Oakey BLVD,"$419,000 ",1STORY,SFR,857,2,1,0,N,N,1944,,42
1,2727942,89122,RES,A-ER,3385 Blue Ribbon Downs ST,"$419,000 ",1STORY,SFR,"1,157",2,2,2,Y,N,2012,,99
1,2746679,89134,RES,A-ER,10020 Villa Ridge DR,"$418,900 ",1STORY,SFR,"1,533",2,2,2,N,N,1994,,13
1,2744944,89044,RES,A-ER,2545 Divine Sky DR,"$418,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2006,,17
1,2748022,89081,RES,A-ER,5924 Radiance Park ST,"$415,000 ",1STORY,SFR,"1,444",2,2,2,N,N,2016,,8
1,2744581,89012,RES,A-ER,2153 Indigo Creek AVE,"$415,000 ",1STORY,SFR,"1,276",2,2,2,N,N,1999,,17
1,2726913,89122,RES,A-ER,3447 Halter DR,"$415,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2008,,99
1,2724211,89134,RES,A-ER,8509 Festival DR,"$415,000 ",1STORY,SFR,"1,188",2,2,2,N,N,1989,,112
1,2715563,89074,RES,A-ER,2824 Mayfair AVE,"$415,000 ",1STORY,SFR,"1,313",2,2,2,N,N,1990,,140
1,2746663,89149,RES,A-ER,5269 Drifting Sands CT,"$412,500 ",2STORY,SFR,"1,570",2,3,2,N,N,1987,,13
1,2721930,89108,RES,A-ER,6632 Light Breeze DR,"$411,000 ",1STORY,SFR,"1,236",2,2,2,N,N,1987,,120
1,2745682,89061,RES,A-ER,5119 East Long Leaf CT,"$410,000 ",1STORY,SFR,"1,981",2,3,2,N,N,2020,,12
1,2743773,89081,RES,A-ER,5763 Hannah Brook ST,"$410,000 ",1STORY,SFR,"1,446",2,2,2,N,N,2014,,22
1,2743284,89143,RES,A-ER,9016 Crooked Shell AVE,"$410,000 ",1STORY,SFR,"1,305",2,2,2,N,N,2000,,23
1,2735275,89084,RES,A-ER,7713 Songster ST,"$410,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2006,,66
1,2743369,89134,RES,A-ER,9705 Blue Bell DR,"$409,900 ",1STORY,SFR,"1,384",2,2,2,N,N,1991,,27
1,2723636,89034,RES,A-ER,1434 Moonrise CT,"$409,900 ",1STORY,SFR,"1,451",2,2,2,N,N,2019,,113
1,2715189,89031,RES,A-ER,1325 Fiesta Grande CT,"$409,900 ",1STORY,SFR,"1,248",2,2,2,N,N,1993,,141
1,2681599,89102,RES,A-ER,4321 El Conlon AVE,"$409,900 ",1STORY,SFR,"1,260",2,1,0,N,N,1963,,259
1,2739410,89011,RES,A-ER,208 Coltrane Canyon AVE,"$409,500 ",1STORY,SFR,"1,425",2,2,2,N,N,2019,,48
1,2703194,89005,RES,A-ER,1201 I,"$408,000 ",1STORY,SFR,"1,050",2,2,0,N,N,1962,,178
1,2733203,89008,RES,A-ER,5203 Blue Desert TRL,"$407,000 ",1STORY,SFR,"1,664",2,3,2,N,Y,2004,,77
1,2733513,89012,RES,A-ER,489 Dalgreen PL,"$405,000 ",1STORY,SFR,"1,230",2,2,2,N,N,1997,,70
1,2731726,89012,RES,A-ER,1807 JOY GROVE AVE,"$405,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2000,,83
1,2735958,89074,RES,A-ER,267 Westwind RD,"$404,999 ",1STORY,SFR,"1,129",2,2,2,N,N,1988,,58
1,2721279,89011,RES,A-ER,624 Black Sand CT,"$404,900 ",1STORY,SFR,"1,127",2,2,2,N,N,1999,,120
1,2725224,89044,RES,A-ER,2576 Binary Stars ST,"$404,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2007,,52
1,2696821,89081,RES,A-ER,3709 Corte Bella Hills AVE,"$402,500 ",1STORY,SFR,"1,592",2,2,2,N,Y,2014,,206
1,2746839,89074,RES,A-ER,2021 Angel Falls DR,"$400,000 ",1STORY,SFR,"1,247",2,2,2,N,N,1990,,13
1,2746019,89052,RES,A-ER,3023 Stratmoor Hills AVE,"$400,000 ",1STORY,SFR,"1,280",2,2,2,N,N,2002,,1
1,2746015,89081,RES,A-ER,5629 Sagamore Canyon ST,"$400,000 ",1STORY,SFR,"1,592",2,2,2,N,N,2016,,2
1,2744712,89122,RES,A-ER,3430 River Legend ST,"$400,000 ",1STORY,SFR,"1,570",2,2,2,N,Y,2007,,13
1,2742234,89052,RES,A-ER,1376 Forlana DR,"$400,000 ",1STORY,SFR,"1,160",2,2,2,N,N,2001,,36
1,2736624,89119,RES,A-ER,6913 Jasmine Creek WAY,"$400,000 ",2STORY,SFR,"1,679",2,3,2,N,N,1990,,62
1,2744387,89129,RES,A-ER,10413 Turning Leaf AVE,"$399,999 ",2STORY,SFR,"1,403",2,2,2,N,N,1999,,20
1,2744372,89044,RES,A-ER,2356 Celestial Moon ST,"$399,999 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,,20
1,2748642,89081,RES,A-ER,5633 Keystone Crest ST,"$399,900 ",1STORY,SFR,"1,662",2,2,2,N,N,2016,,1
1,2748121,89086,RES,A-ER,2379 Albury AVE,"$399,900 ",1STORY,SFR,"1,405",2,2,2,N,N,2021,,7
1,2746756,89134,RES,A-ER,8505 Festival DR,"$399,900 ",1STORY,SFR,"1,119",2,2,2,N,N,1989,,9
1,2744539,89156,RES,A-ER,2745 Avril Point ST,"$399,900 ",1STORY,SFR,"1,246",2,2,2,N,N,2025,,20
1,2732600,89086,RES,A-ER,2384 Albury AVE,"$399,900 ",1STORY,SFR,"1,282",2,2,2,N,N,2021,,80
1,2715048,89142,RES,A-ER,1747 Angel Falls ST,"$399,900 ",1STORY,SFR,998,2,2,2,N,N,1987,,143
1,2715019,89108,RES,A-ER,3805 Twig LN,"$399,900 ",1STORY,SFR,"1,132",2,2,2,N,N,1986,,143
1,2671831,89108,RES,A-ER,6227 Don Gaspar AVE,"$399,900 ",1STORY,SFR,"1,098",2,2,1,N,N,1979,,290
1,2660602,89108,RES,A-ER,2021 San Simeon ST,"$399,900 ",1STORY,SFR,"1,098",2,2,1,N,N,1979,,326
1,2748508,89012,RES,A-ER,416 Richgold ST,"$399,500 ",1STORY,SFR,"1,369",2,2,2,N,N,1999,,5
1,2746859,89012,RES,A-ER,2148 Point Mallard DR,"$399,000 ",1STORY,SFR,"1,230",2,2,2,N,N,1997,,9
1,2746850,89103,RES,A-ER,3770 Leisure LN,"$399,000 ",1STORY,SFR,"1,072",2,2,2,N,N,1982,,9
1,2741607,89130,RES,A-ER,6579 Secret Grove AVE,"$399,000 ",1STORY,SFR,"1,161",2,2,2,N,N,2020,,23
1,2740602,89011,RES,A-ER,778 Hibiscuss Blossom ST,"$399,000 ",1STORY,SFR,"1,425",2,2,2,N,N,2021,,43
1,2721216,84719,RES,A-ER,1923 East 2100 S,"$399,000 ",2STORY,SFR,"1,440",2,2,0,N,N,2012,,122
1,2721022,89012,RES,A-ER,1818 Eagle Mesa AVE,"$399,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2001,,118
1,2718075,89084,RES,A-ER,7757 Coast Jay ST,"$399,000 ",1STORY,SFR,"1,570",2,2,2,N,N,2006,,115
1,2668249,89107,RES,A-ER,332 Wild Plum LN,"$399,000 ",1STORY,SFR,"1,809",2,2,2,N,N,1989,,303
1,2737909,89156,RES,A-ER,2727 Avril Point ST,"$398,900 ",1STORY,SFR,"1,246",2,2,2,N,N,2025,,57
1,2708707,89029,RES,A-ER,2520 Links DR,"$398,900 ",1STORY,SFR,"2,040",2,2,2,N,Y,2008,,138
1,2739682,89156,RES,A-ER,6737 Lotus Vista CT,"$397,900 ",1STORY,SFR,"1,246",2,2,2,N,N,2025,,48
1,2705322,89044,RES,A-ER,2348 Celestial Moon ST,"$397,000 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,,177
1,2732190,89061,RES,A-ER,4459 South Button Willow CT,"$396,900 ",1STORY,SFR,"1,644",2,2,2,N,Y,2019,,81
1,2747791,89081,RES,A-ER,5809 Pleasant Palms ST,"$395,000 ",1STORY,SFR,"1,811",2,2,2,N,N,2007,,9
1,2746592,89032,RES,A-ER,1828 Double Delight AVE,"$395,000 ",1STORY,SFR,"1,276",2,2,3,Y,N,1995,,13
1,2744921,89081,RES,A-ER,3712 Corte Bella Hills AVE,"$395,000 ",1STORY,SFR,"1,446",2,2,2,N,N,2014,,19
1,2725872,89084,RES,A-ER,6940 Whispering Falls DR,"$395,000 ",1STORY,SFR,"1,502",2,2,1,N,N,2018,,104
1,2740813,89005,RES,A-ER,616 6th ST,"$394,900 ",1STORY,SFR,896,2,1,0,N,N,1946,,45
1,2685853,89110,RES,A-ER,45 Logan CT,"$394,900 ",1STORY,SFR,910,2,1,1,Y,N,1977,,245
1,2737532,89134,RES,A-ER,10400 Sawmill AVE,"$394,500 ",1STORY,SFR,"1,360",2,2,2,N,N,1998,,52
1,2746805,89147,RES,A-ER,8060 Canto AVE,"$393,978 ",1STORY,SFR,"1,303",2,2,2,N,N,1991,,13
1,2748503,89183,RES,A-ER,1883 Silver Breeze AVE,"$390,000 ",1STORY,SFR,"1,494",2,2,2,N,N,2000,,6
1,2741190,89134,RES,A-ER,10013 Cresent Creek DR,"$390,000 ",1STORY,SFR,"1,388",2,2,2,N,N,1994,,36
1,2740586,89012,RES,A-ER,2134 Desert Woods DR,"$390,000 ",1STORY,SFR,"1,130",2,2,2,N,N,1999,,43
1,2730494,89117,RES,A-ER,3313 Coral Harbor DR,"$390,000 ",2STORY,SFR,"1,389",2,3,2,N,N,1986,,84
1,2671742,89119,RES,A-ER,1653 Crystal Shadows CIR,"$390,000 ",2STORY,SFR,"1,458",2,3,1,N,N,1984,,292
1,2745320,89015,RES,A-ER,413 McKenzie DR,"$389,999 ",1STORY,SFR,"1,216",2,2,2,N,N,1979,,13
1,2721915,89015,RES,A-ER,802 Mesa Pine CT,"$389,950 ",1STORY,SFR,"1,319",2,2,2,N,N,1997,,120
1,2747010,89012,RES,A-ER,1820 Walking Path AVE,"$389,900 ",1STORY,SFR,"1,130",2,2,2,N,N,2000,,11
1,2737647,89084,RES,A-ER,3525 Herring Gull LN,"$389,000 ",1STORY,SFR,"1,157",2,2,2,N,N,2004,,57
1,2705935,89005,RES,A-ER,663 Avenue B,"$389,000 ",1STORY,SFR,"1,163",2,1,1,N,N,1935,,176
1,2735123,89084,RES,A-ER,7813 Homing Pigeon ST,"$388,000 ",1STORY,SFR,"1,157",2,3,2,N,N,2007,,65
1,2749378,89123,RES,A-ER,927 Clear Diamond AVE,"$385,000 ",2STORY,SFR,"1,395",2,2,2,N,N,1999,,2
1,2742219,89142,RES,A-ER,2747 Quaker Ridge RD,"$385,000 ",1STORY,SFR,"1,354",2,2,2,N,N,1989,,36
1,2741602,89015,RES,A-ER,364 Whitney Crest ST,"$385,000 ",1STORY,SFR,"1,223",2,2,2,N,N,2024,,38
1,2732774,89012,RES,A-ER,503 Elkhurst PL,"$385,000 ",1STORY,SFR,"1,130",2,2,2,N,N,1998,,51
1,2727997,89015,RES,A-ER,324 Aravalli Crest ST,"$385,000 ",1STORY,SFR,"1,227",2,2,2,N,N,2023,,93
1,2704412,89012,RES,A-ER,1956 High Mesa DR,"$385,000 ",1STORY,SFR,"1,277",2,2,2,N,N,2000,,181
1,2687278,89129,RES,A-ER,8437 Cinnamon Hill AVE,"$384,950 ",1STORY,SFR,"1,208",2,2,2,N,N,1996,,239
1,2734030,89044,RES,A-ER,2312 Peaceful Moon ST,"$384,900 ",1STORY,SFR,"1,142",2,2,2,N,N,2004,,70
