#,,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM
1,2716495,89166,RES,S,8352 Tanton Ridge ST,"$499,160 ",1STORY,SFR,"1,742",3,2,2,N,N,2025,11/25/2025,16
1,2738779,89148,RES,S,228 Fortress Course CT,"$499,000 ",1STORY,SFR,"1,467",3,2,2,N,N,2009,12/30/2025,2
1,2738655,89166,RES,S,10425 Mount Washington AVE,"$499,000 ",2STORY,SFR,"2,318",3,3,2,N,N,2017,1/6/2026,8
1,2716770,89011,RES,S,81 Serene Tempo AVE,"$499,000 ",1STORY,SFR,"1,662",3,2,2,N,N,2025,10/23/2025,17
1,2713065,89061,RES,S,4801 Westmont DR,"$499,000 ",1STORY,SFR,"2,688",3,3,3,N,N,2021,10/28/2025,33
1,2711416,89129,RES,S,4208 Holleys Hill ST,"$499,000 ",2STORY,SFR,"2,441",3,4,3,N,N,2004,11/17/2025,62
1,2704236,89166,RES,S,8481 Vanhoy Creek ST,"$499,000 ",1STORY,SFR,"1,742",3,2,2,N,N,2025,10/20/2025,63
1,2703630,89104,RES,S,4590 East Saint Louis AVE,"$499,000 ",1STORY,SFR,"1,651",3,2,2,Y,N,1982,11/18/2025,61
1,2722472,89166,RES,S,9018 Rimerton ST,"$498,040 ",2STORY,SFR,"1,965",3,3,2,N,N,2025,12/23/2025,42
1,2725321,89011,RES,S,872 Lorden ST,"$498,000 ",2STORY,SFR,"1,943",3,3,2,N,N,2025,12/29/2025,69
1,2709364,89014,RES,S,323 Vallarte DR,"$498,000 ",1STORY,SFR,"1,857",3,2,2,Y,N,1986,10/30/2025,34
1,2687780,89134,RES,S,9220 Evergreen Canyon DR,"$498,000 ",1STORY,SFR,"1,807",3,2,2,N,N,1993,12/15/2025,161
1,2707388,89011,RES,S,71 Serene Tempo AVE,"$497,000 ",1STORY,SFR,"1,662",3,2,2,N,N,2025,10/29/2025,62
1,2728872,89166,RES,S,10773 Vernon Woods AVE,"$496,990 ",2STORY,SFR,"1,943",3,3,2,N,N,2025,12/19/2025,28
1,2685339,89011,RES,S,187 Jaldena LN,"$496,990 ",2STORY,SFR,"2,119",3,3,2,N,N,2025,10/30/2025,84
1,2726097,89084,RES,S,1635 Deep Valley AVE,"$496,000 ",1STORY,SFR,"1,845",3,3,2,N,N,2019,12/3/2025,11
1,2699690,89144,RES,S,11004 Napa Ridge DR,"$496,000 ",2STORY,SFR,"1,718",3,3,2,N,N,2001,10/17/2025,89
1,2718758,89011,RES,S,881 Pointe Arbor ST,"$495,990 ",2STORY,SFR,"2,114",3,3,2,N,N,2025,10/27/2025,5
1,2733784,89148,RES,S,9696 Kampsville AVE,"$495,000 ",2STORY,SFR,"2,019",3,3,2,N,N,2005,12/29/2025,27
1,2731785,89117,RES,S,3205 Bermuda Bay ST,"$495,000 ",2STORY,SFR,"1,722",3,3,2,N,N,1988,12/23/2025,22
1,2729504,89044,RES,S,2482 Adige PL,"$495,000 ",2STORY,SFR,"2,040",3,3,2,N,N,2020,11/25/2025,6
1,2728986,89141,RES,S,11555 Monte Isola ST,"$495,000 ",2STORY,SFR,"2,051",3,3,2,N,N,2021,11/20/2025,5
1,2728447,89128,RES,S,7701 Sea Cliff WAY,"$495,000 ",1STORY,SFR,"1,404",3,2,2,N,N,1988,12/9/2025,11
1,2727650,89108,RES,S,3890 Mountain TRL,"$495,000 ",2STORY,SFR,"1,779",3,3,0,N,N,1954,12/10/2025,17
1,2721957,89084,RES,S,1070 Smiths Island AVE,"$495,000 ",2STORY,SFR,"1,770",3,3,2,N,N,2025,12/19/2025,10
1,2720688,89044,RES,S,2936 Aragon Terrace WAY,"$495,000 ",2STORY,SFR,"2,078",3,3,2,N,N,2018,10/16/2025,9
1,2719511,89141,RES,S,5600 Nimes AVE,"$495,000 ",1STORY,SFR,"1,704",3,2,2,N,N,2001,11/13/2025,38
1,2718268,89139,RES,S,4040 Richmar Butte AVE,"$495,000 ",2STORY,SFR,"2,055",3,3,2,N,N,2025,10/24/2025,25
1,2716914,89166,RES,S,8130 Skye Desert DR,"$495,000 ",2STORY,SFR,"2,474",3,3,2,N,N,2019,12/31/2025,87
1,2714005,89134,RES,S,9552 Aspen Glow DR,"$495,000 ",2STORY,SFR,"1,967",3,3,2,N,N,1993,12/11/2025,71
1,2700553,89130,RES,S,5021 Cliffrose DR,"$495,000 ",1STORY,SFR,"1,838",3,2,2,N,N,1995,10/17/2025,54
1,2698110,89015,RES,S,216 Night Fall TER,"$495,000 ",2STORY,SFR,"2,199",3,3,3,Y,N,1996,11/13/2025,73
1,2696542,89117,RES,S,9733 Northern Dancer DR,"$495,000 ",1STORY,SFR,"1,693",3,2,2,N,N,1997,10/28/2025,83
1,2689076,89141,RES,S,10292 Fragrant Apple CT,"$495,000 ",2STORY,SFR,"1,716",3,3,2,N,N,2023,11/4/2025,126
1,2685488,89044,RES,S,2425 Sturrock DR,"$495,000 ",1STORY,SFR,"1,754",3,2,2,N,N,2004,10/29/2025,97
1,2708442,89084,RES,S,1029 Smiths Island AVE,"$494,950 ",2STORY,SFR,"1,910",3,3,2,N,N,2025,10/24/2025,58
1,2708438,89084,RES,S,1038 Smiths Island AVE,"$494,950 ",2STORY,SFR,"1,910",3,3,2,N,N,2025,10/31/2025,51
1,2700203,89138,RES,S,1540 Little Penguin ST,"$494,750 ",3STORY,SFR,"1,651",3,4,2,N,N,2025,10/30/2025,83
1,2695274,89148,RES,S,9125 Rivington AVE,"$494,750 ",2STORY,SFR,"1,768",3,3,2,N,N,2025,10/20/2025,31
1,2701138,89148,RES,S,9137 Rivington AVE,"$494,226 ",2STORY,SFR,"1,768",3,3,2,N,N,2025,11/5/2025,25
1,2697060,89138,RES,S,1529 Little Penguin ST,"$494,060 ",3STORY,SFR,"1,651",3,4,2,N,N,2025,10/15/2025,30
1,2673076,89061,RES,S,5704 East Badlands LN,"$493,950 ",1STORY,SFR,"2,570",3,3,2,N,N,2025,12/31/2025,256
1,2714575,89074,RES,S,534 Preston Crest ST,"$493,406 ",2STORY,SFR,"1,966",3,3,2,N,N,2025,12/11/2025,77
1,2720190,89011,RES,S,1015 Via Nandina PL,"$493,000 ",1STORY,SFR,"1,716",3,2,2,N,N,2010,11/3/2025,18
1,2677517,89166,RES,S,7613 Pulpit Rock CT,"$492,500 ",2STORY,SFR,"2,114",3,3,2,N,N,2015,11/21/2025,186
1,2729019,89031,RES,S,6132 Shadow Oak DR,"$492,000 ",1STORY,SFR,"1,826",3,2,2,Y,Y,1997,11/25/2025,10
1,2737386,89129,RES,S,3621 Julia Waldene CT,"$491,000 ",2STORY,SFR,"1,824",3,3,3,N,N,2000,12/29/2025,1
1,2738457,89014,RES,S,2248 Marlboro DR,"$490,000 ",1STORY,SFR,"1,710",3,2,2,Y,Y,1979,12/31/2025,8
1,2735576,89084,RES,S,7052 Port Stephens ST,"$490,000 ",2STORY,SFR,"1,770",3,3,2,N,N,2025,12/31/2025,19
1,2734748,89141,RES,S,4293 Nopal Serrano AVE,"$490,000 ",1STORY,SFR,"1,631",3,2,2,N,N,2023,12/30/2025,24
1,2734471,89084,RES,S,4343 Creekside Cavern AVE,"$490,000 ",2STORY,SFR,"1,781",3,3,2,Y,N,2019,12/8/2025,4
1,2731229,89148,RES,S,9212 Verdugo Ridge CT,"$490,000 ",2STORY,SFR,"1,847",3,3,2,N,N,2017,12/15/2025,24
1,2730701,89141,RES,S,4436 El Presidio DR,"$490,000 ",1STORY,SFR,"2,038",3,2,2,N,N,2001,12/23/2025,38
1,2729923,89084,RES,S,1305 Hudson Creek PL,"$490,000 ",2STORY,SFR,"2,611",3,3,3,N,N,2020,1/5/2026,27
1,2728915,89128,RES,S,7628 Desert Delta DR,"$490,000 ",2STORY,SFR,"2,180",3,3,2,Y,Y,1990,12/16/2025,9
1,2727521,89134,RES,S,9233 Magic Flower AVE,"$490,000 ",2STORY,SFR,"1,635",3,3,2,Y,Y,1993,1/6/2026,29
1,2719694,89123,RES,S,2216 Madica AVE,"$490,000 ",2STORY,SFR,"2,052",3,3,2,N,N,1998,10/29/2025,9
1,2716134,89147,RES,S,7938 Angel Tree CT,"$490,000 ",2STORY,SFR,"1,916",3,3,2,N,N,1995,11/25/2025,60
1,2715394,89121,RES,S,3880 Springhill AVE,"$490,000 ",1STORY,SFR,"1,722",3,2,2,Y,Y,1971,10/27/2025,23
1,2714941,89012,RES,S,410 Richgold ST,"$490,000 ",1STORY,SFR,"1,629",3,2,2,N,N,2000,12/8/2025,67
1,2713937,89123,RES,S,8379 Drop Camp ST,"$490,000 ",2STORY,SFR,"1,905",3,3,2,Y,N,1993,10/27/2025,29
1,2713914,89178,RES,S,9445 Doe Mountain CT,"$490,000 ",1STORY,SFR,"1,590",3,2,2,N,Y,2019,10/27/2025,28
1,2709919,89135,RES,S,10268 Jersey Shore AVE,"$490,000 ",2STORY,SFR,"1,716",3,3,2,N,N,2004,11/3/2025,55
1,2709109,89148,RES,S,8970 Drew Valley CT,"$490,000 ",2STORY,SFR,"2,001",3,3,2,N,N,2018,12/29/2025,66
1,2708893,89120,RES,S,4095 Ridgewood AVE,"$490,000 ",1STORY,SFR,"1,672",3,2,2,Y,Y,1979,12/10/2025,84
1,2675435,89123,RES,S,1596 Little Crow AVE,"$490,000 ",2STORY,SFR,"2,274",3,3,2,N,N,2006,12/23/2025,222
1,2671748,89146,RES,S,2622 RIMPACIFIC CIR,"$490,000 ",1STORY,SFR,"2,102",3,3,2,N,N,2005,10/30/2025,192
1,2715684,89149,RES,S,7772 Buckwood CT,"$489,999 ",1STORY,SFR,"1,741",3,2,2,N,N,1993,10/10/2025,24
1,2697775,89166,RES,S,8672 Vanhoy Creek ST,"$489,990 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,10/24/2025,81
1,2708446,89084,RES,S,1046 Smiths Island AVE,"$489,950 ",2STORY,SFR,"1,770",3,3,2,N,N,2025,11/26/2025,100
1,2733453,89015,RES,S,670 Semitone LN,"$489,900 ",2STORY,SFR,"1,998",3,3,2,N,N,2025,12/22/2025,25
1,2719199,89166,RES,S,8384 Tanton Ridge ST,"$489,140 ",1STORY,SFR,"1,742",3,2,2,N,N,2025,11/20/2025,5
1,2717832,89108,RES,S,3009 Brair Knoll CT,"$489,000 ",1STORY,SFR,"1,768",3,2,2,Y,Y,1989,11/14/2025,12
1,2715334,89044,RES,S,2701 Rue Montpellier AVE,"$489,000 ",1STORY,SFR,"1,754",3,2,2,N,N,2007,10/24/2025,20
1,2700024,89117,RES,S,9836 La Vid CT,"$489,000 ",2STORY,SFR,"2,254",3,3,2,N,N,1998,10/14/2025,54
1,2720085,89074,RES,S,2505 Cortina AVE,"$487,500 ",2STORY,SFR,"1,797",3,3,2,Y,N,1990,11/14/2025,27
1,2732733,89012,RES,S,2054 Smoketree Village CIR,"$487,000 ",2STORY,SFR,"1,620",3,3,2,N,N,1997,12/24/2025,17
1,2714872,89143,RES,S,9221 Encounter AVE,"$487,000 ",2STORY,SFR,"1,935",3,3,2,N,N,2023,11/21/2025,48
1,2688688,89074,RES,S,2149 Eaglepath CIR,"$486,000 ",1STORY,SFR,"1,692",3,2,2,N,N,1996,10/27/2025,125
1,2740249,89131,RES,S,7749 Curiosity AVE,"$485,000 ",2STORY,SFR,"1,674",3,3,2,Y,Y,1998,12/31/2025,6
1,2738563,89012,RES,S,1889 Eagle Flight LN,"$485,000 ",1STORY,SFR,"2,020",3,2,3,N,N,1997,12/10/2025,0
1,2735644,89123,RES,S,498 Paulson DR,"$485,000 ",1STORY,SFR,"1,523",3,2,2,N,N,1994,12/18/2025,0
1,2730488,89012,RES,S,1924 Patagonia ST,"$485,000 ",2STORY,SFR,"1,797",3,3,2,N,N,1997,12/9/2025,9
1,2729813,89123,RES,S,8942 Galena Crossing ST,"$485,000 ",2STORY,SFR,"1,868",3,3,2,Y,Y,1998,11/25/2025,5
1,2726302,89002,RES,S,132 Westin LN,"$485,000 ",1STORY,SFR,"1,802",3,2,2,Y,Y,1996,11/13/2025,4
1,2725535,89128,RES,S,8116 Riviera Beach DR,"$485,000 ",1STORY,SFR,"1,734",3,2,2,N,N,1994,11/25/2025,10
1,2723405,89166,RES,S,7166 Liberty Landing ST,"$485,000 ",1STORY,SFR,"1,609",3,2,2,N,N,2022,11/25/2025,42
1,2720695,89117,RES,S,9312 Valencia Canyon DR,"$485,000 ",2STORY,SFR,"1,657",3,3,3,Y,Y,1993,10/30/2025,10
1,2719888,89117,RES,S,9013 Cypress Point WAY,"$485,000 ",2STORY,SFR,"1,722",3,3,2,N,Y,1987,12/30/2025,80
1,2717426,89031,RES,S,62 Barton Bay AVE,"$485,000 ",1STORY,SFR,"1,918",3,2,2,N,N,2024,11/18/2025,58
1,2716109,89084,RES,S,312 Harbor Gulf CT,"$485,000 ",2STORY,SFR,"2,064",3,3,3,Y,Y,2001,10/14/2025,14
1,2713508,89135,RES,S,2702 Cottonwillow ST,"$485,000 ",2STORY,SFR,"1,467",3,3,2,N,N,2001,10/9/2025,7
1,2713406,89052,RES,S,1271 Dorado Sea CT,"$485,000 ",2STORY,SFR,"1,699",3,3,2,N,N,2021,11/26/2025,61
1,2712822,89148,RES,S,9899 Vista Meadows AVE,"$485,000 ",2STORY,SFR,"2,037",3,3,2,N,N,2015,12/26/2025,16
1,2701553,89031,RES,S,5421 Copper Sand CT,"$485,000 ",2STORY,SFR,"2,153",3,3,2,Y,Y,2003,11/25/2025,108
1,2726191,89011,RES,S,879 Arbor Spring ST,"$483,880 ",2STORY,SFR,"2,114",3,3,2,N,N,2025,11/25/2025,25
1,2708451,89084,RES,S,1037 Smiths Island AVE,"$482,950 ",2STORY,SFR,"1,800",3,3,2,N,N,2025,11/21/2025,67
1,2733607,89117,RES,S,2300 Storkspur WAY,"$482,500 ",2STORY,SFR,"1,677",3,3,2,Y,Y,1990,1/6/2026,15
1,2734601,89108,RES,S,4000 Dale Evans DR,"$482,000 ",1STORY,SFR,"1,338",3,2,2,N,N,1984,12/16/2025,20
1,2727584,89148,RES,S,6452 Dimatteo ST,"$482,000 ",2STORY,SFR,"1,750",3,3,2,N,N,2016,11/20/2025,11
1,2710929,89121,RES,S,3038 Aldon AVE,"$482,000 ",1STORY,SFR,"1,660",3,2,2,Y,N,1977,11/7/2025,47
1,2728099,89131,RES,S,8309 Dawn Breeze AVE,"$481,990 ",1STORY,SFR,"2,102",3,3,2,N,N,2000,12/24/2025,47
1,2717967,89166,RES,S,10757 Alamino AVE,"$481,490 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,12/16/2025,24
1,2735315,89147,RES,S,7908 Fall Harvest DR,"$480,000 ",2STORY,SFR,"2,264",3,3,3,N,N,1994,12/29/2025,7
1,2732611,89141,RES,S,10343 Beallsville ST,"$480,000 ",2STORY,SFR,"2,133",3,3,2,N,N,2011,12/12/2025,4
1,2731210,89002,RES,S,701 Jane Eyre PL,"$480,000 ",1STORY,SFR,"1,673",3,2,2,N,N,2000,1/6/2026,36
1,2730048,89143,RES,S,9021 Reindeer Lake ST,"$480,000 ",1STORY,SFR,"1,474",3,2,2,Y,N,2004,12/23/2025,37
1,2725116,89135,RES,S,10440 Bay Ginger LN,"$480,000 ",2STORY,SFR,"1,638",3,3,2,N,N,2007,11/7/2025,13
1,2721754,89135,RES,S,1815 Ardilea ST,"$480,000 ",3STORY,SFR,"1,770",3,3,2,N,N,2006,10/22/2025,9
1,2720339,89002,RES,S,128 Rancho Maderas WAY,"$480,000 ",1STORY,SFR,"1,802",3,2,2,Y,Y,1994,12/30/2025,6
1,2720315,89117,RES,S,8069 Shellstone AVE,"$480,000 ",2STORY,SFR,"1,595",3,3,2,N,N,1999,12/9/2025,54
1,2719940,89014,RES,S,1323 Winter Solstice AVE,"$480,000 ",1STORY,SFR,"1,570",3,2,2,N,N,1996,11/7/2025,22
1,2719589,89178,RES,S,594 Crying Bird AVE,"$480,000 ",2STORY,SFR,"2,004",3,3,2,N,N,2014,12/4/2025,58
1,2718974,89108,RES,S,2532 Goldenmoon ST,"$480,000 ",2STORY,SFR,"2,556",3,3,2,Y,Y,1990,12/30/2025,13
1,2718002,89032,RES,S,2714 Saunder AVE,"$480,000 ",2STORY,SFR,"2,061",3,3,2,N,N,2025,11/26/2025,61
1,2717909,89166,RES,S,7214 Liberty Landing ST,"$480,000 ",1STORY,SFR,"1,609",3,2,2,N,N,2022,12/22/2025,61
1,2717643,89048,RES,S,231 Weeping Willow CT,"$480,000 ",1STORY,SFR,"1,675",3,2,3,Y,N,2019,12/3/2025,40
1,2715035,89121,RES,S,3695 Garita CT,"$480,000 ",TRILEVL,SFR,"2,286",3,3,2,Y,Y,1978,12/10/2025,66
1,2711597,89148,RES,S,62 Augusta Course AVE,"$480,000 ",2STORY,SFR,"2,514",3,3,2,N,N,2010,10/29/2025,49
1,2711578,89084,RES,S,6732 Arrow Hill ST,"$480,000 ",1STORY,SFR,"2,320",3,3,3,N,N,2007,10/15/2025,22
1,2710481,89011,RES,S,412 Gracious WAY,"$480,000 ",2STORY,SFR,"2,384",3,3,2,N,N,2018,10/30/2025,51
1,2710434,89131,RES,S,8333 Valley Stream Ave AVE,"$480,000 ",2STORY,SFR,"2,570",3,3,3,N,Y,2000,10/30/2025,47
1,2709414,89135,RES,S,10555 Cedar Run CT,"$480,000 ",1STORY,SFR,"1,409",3,2,2,N,N,2000,10/28/2025,60
1,2701537,89139,RES,S,4930 West Maulding AVE,"$480,000 ",2STORY,SFR,"1,917",3,3,2,N,N,2007,10/14/2025,46
1,2689802,89014,RES,S,367 Wilford Springs ST,"$480,000 ",2STORY,SFR,"1,835",3,3,2,N,N,2016,11/10/2025,109
1,2689237,89148,RES,S,6679 GENTLE CLOUD CT,"$480,000 ",2STORY,SFR,"1,602",3,3,2,N,N,2017,10/17/2025,25
1,2649489,89027,RES,S,1348 Mariposa WAY,"$480,000 ",2STORY,SFR,"2,518",3,3,2,N,N,2022,10/17/2025,247
1,2738575,89074,RES,S,1730 Talon AVE,"$479,990 ",1STORY,SFR,"1,529",3,2,2,N,N,1992,12/17/2025,6
1,2718011,89166,RES,S,10740 Alamino AVE,"$479,990 ",2STORY,SFR,"1,792",3,3,2,N,N,2025,12/1/2025,33
1,2627135,89011,RES,S,109 Barkset WAY,"$479,990 ",1STORY,SFR,"1,831",3,3,2,N,N,2024,12/11/2025,312
1,2708447,89084,RES,S,1033 Smiths Island AVE,"$479,950 ",2STORY,SFR,"1,770",3,3,2,N,N,2025,12/12/2025,107
1,2733075,89117,RES,S,9741 Horizon Hills DR,"$479,900 ",1STORY,SFR,"1,789",3,2,2,N,N,1990,12/24/2025,12
1,2725529,89141,RES,S,5546 Danforth AVE,"$479,500 ",2STORY,SFR,"2,110",3,3,2,N,N,2008,12/19/2025,44
1,2717934,89121,RES,S,3930 Lasso CIR,"$479,000 ",1STORY,SFR,"1,456",3,2,5,Y,N,1977,10/15/2025,12
1,2716158,89166,RES,S,10959 Stone Crossing AVE,"$479,000 ",1STORY,SFR,"1,512",3,2,2,N,N,2023,11/13/2025,25
1,2717732,89011,RES,S,69 Serene Tempo AVE,"$478,000 ",1STORY,SFR,"1,523",3,2,2,N,N,2025,12/10/2025,90
1,2714520,89118,RES,S,5263 Autumn Sky RD,"$478,000 ",1STORY,SFR,"1,911",3,2,3,N,N,1989,12/12/2025,73
1,2702927,89011,RES,S,420 Al Coda PL,"$477,000 ",1STORY,SFR,"1,718",3,2,2,N,N,2017,11/7/2025,58
1,2726527,89117,RES,S,9917 Biscayne LN,"$476,500 ",2STORY,SFR,"1,800",3,3,2,Y,Y,1988,11/21/2025,9
1,2723329,89141,RES,S,10435 Luna Mezzo ST #32,"$475,990 ",2STORY,SFR,"1,715",3,3,2,N,N,2025,11/12/2025,13
1,2721530,89166,RES,S,8994 Rimerton ST,"$475,590 ",2STORY,SFR,"1,965",3,3,2,N,N,2025,11/26/2025,19
1,2734361,89011,RES,S,388 Ambitious ST,"$475,000 ",2STORY,SFR,"2,325",3,3,2,N,N,2017,12/15/2025,6
1,2731531,89052,RES,S,2604 Rangely AVE,"$475,000 ",1STORY,SFR,"1,632",3,2,2,N,N,1999,12/3/2025,4
1,2730651,89074,RES,S,2528 VERA CRUZ CIR,"$475,000 ",1STORY,SFR,"1,927",3,2,2,N,N,1993,11/21/2025,6
1,2725119,89128,RES,S,7113 Carrondale WAY,"$475,000 ",1STORY,SFR,"1,520",3,2,2,Y,Y,1980,12/23/2025,39
1,2722582,89110,RES,S,6561 Alma White ST,"$475,000 ",1STORY,SFR,"2,495",3,3,3,N,N,2002,10/30/2025,5
1,2720400,89044,RES,S,2721 Abrantes PL,"$475,000 ",2STORY,SFR,"1,674",3,3,2,N,N,2023,10/24/2025,9
1,2720274,89148,RES,S,8418 Sycamore Creek ST,"$475,000 ",2STORY,SFR,"1,908",3,3,2,N,N,2025,10/16/2025,8
1,2720225,89108,RES,S,1825 Stonehaven DR,"$475,000 ",1STORY,SFR,"1,932",3,2,2,Y,N,1973,10/24/2025,2
1,2720151,89011,RES,S,965 Via Vannucci WAY,"$475,000 ",1STORY,SFR,"1,802",3,2,3,N,N,2012,11/17/2025,22
1,2717809,89002,RES,S,1184 Grove Park ST,"$475,000 ",1STORY,SFR,"1,801",3,2,2,N,N,2006,12/12/2025,64
1,2716657,89031,RES,S,129 Thorntree AVE,"$475,000 ",2STORY,SFR,"1,903",3,3,2,Y,Y,2019,11/18/2025,20
1,2716522,89102,RES,S,3117 Plaza De Rosa,"$475,000 ",1STORY,SFR,"1,668",3,2,2,N,N,1979,12/10/2025,86
1,2715009,89128,RES,S,8405 Shady Shores CIR,"$475,000 ",2STORY,SFR,"1,597",3,3,2,N,N,1989,10/10/2025,7
1,2710719,89086,RES,S,6535 Summershade ST,"$475,000 ",1STORY,SFR,"1,660",3,2,2,N,N,2023,11/21/2025,81
1,2705594,89044,RES,S,2503 Stardust Valley DR,"$475,000 ",1STORY,SFR,"1,768",3,2,2,N,Y,2004,10/14/2025,45
1,2703362,89123,RES,S,833 Glitter Glen CT,"$475,000 ",1STORY,SFR,"1,909",3,2,3,N,N,1997,12/31/2025,92
1,2702521,89129,RES,S,8252 Roselle CT,"$475,000 ",1STORY,SFR,"1,360",3,2,2,Y,Y,1997,11/18/2025,110
1,2696113,89148,RES,S,9113 Rivington AVE,"$475,000 ",2STORY,SFR,"1,768",3,3,2,N,N,2025,10/22/2025,55
1,2694829,89011,RES,S,817 Cottonwood Hill PL,"$475,000 ",1STORY,SFR,"1,845",3,2,2,N,N,2025,10/10/2025,99
1,2686358,89128,RES,S,8612 Danza Del Sol DR,"$475,000 ",2STORY,SFR,"2,040",3,3,2,N,N,1995,10/29/2025,122
1,2714277,89031,RES,S,5052 Eagle WAY,"$474,990 ",2STORY,SFR,"1,943",3,3,2,N,N,2025,10/23/2025,28
1,2721951,89084,RES,S,1054 Smiths Island AVE,"$474,950 ",2STORY,SFR,"1,800",3,3,2,N,N,2025,12/31/2025,80
1,2718401,89031,RES,S,4025 Fairywren DR,"$474,900 ",1STORY,SFR,"2,004",3,2,2,N,N,2017,11/4/2025,16
1,2696157,89139,RES,S,9546 Marsh Aster ST,"$474,740 ",2STORY,SFR,"1,720",3,3,2,N,N,2025,10/21/2025,65
1,2705951,89117,RES,S,1824 Glenwillow DR,"$474,000 ",2STORY,SFR,"1,972",3,3,2,Y,Y,1991,11/14/2025,65
1,2701634,89141,RES,S,11021 Royal Highlands ST,"$474,000 ",2STORY,SFR,"2,459",3,3,2,N,N,2003,10/21/2025,60
1,2731389,89179,RES,S,7171 Sunny Countryside AVE,"$473,500 ",1STORY,SFR,"1,523",3,2,2,N,Y,2012,1/5/2026,32
1,2725455,89135,RES,S,3275 Phantom Rock ST,"$473,000 ",1STORY,SFR,"1,667",3,2,2,N,N,1999,12/16/2025,32
1,2710699,89166,RES,S,10431 Prairie Mountain AVE,"$472,000 ",2STORY,SFR,"2,318",3,2,2,N,N,2016,10/15/2025,23
